Run,Time(ms),Memory(Bytes)
1,2.600,6901760
2,2.556,6897664
3,2.719,7032832
4,2.703,6983680
5,2.588,6991872
6,2.567,6901760
7,2.923,6922240
8,2.580,6840320
9,2.674,7032832
10,2.567,6901760
11,2.539,6991872
12,2.574,7012352
13,2.596,6914048
14,2.616,6848512
15,2.545,7032832
16,2.898,6909952
17,2.706,6909952
18,2.560,7041024
19,2.818,7041024
20,2.587,6901760
21,2.597,6922240
22,2.632,6897664
23,2.579,6844416
24,2.559,7041024
25,2.539,6979584
26,2.558,6995968
27,2.529,6934528
28,2.797,6987776
29,2.614,6995968
30,2.782,6979584
31,2.739,6901760
32,2.611,6938624
33,2.615,6864896
34,2.555,6922240
35,2.555,6987776
36,2.572,6909952
37,2.545,6983680
38,3.306,6926336
39,119.044,7012352
40,2.592,6848512
41,2.584,6901760
42,2.593,6963200
43,2.557,6889472
44,2.712,6995968
45,2.944,6983680
46,2.697,6914048
47,2.560,7036928
48,2.820,7036928
49,2.535,6991872
50,120.745,6885376
51,2.704,6914048
52,2.796,6848512
53,2.787,6987776
54,2.570,6840320
55,2.529,6889472
56,2.840,6885376
57,2.573,6885376
58,2.615,6901760
59,2.597,7041024
60,2.563,6889472
61,2.600,6983680
62,2.686,6983680
63,2.664,7036928
64,2.639,6991872
65,2.604,7028736
66,2.863,6897664
67,2.748,6885376
68,2.581,6979584
69,2.596,6795264
70,2.570,6938624
71,2.874,7041024
72,2.559,6983680
73,2.692,6844416
74,2.582,6938624
75,2.603,7036928
76,2.581,6926336
77,2.759,6934528
78,2.753,6889472
79,3.353,6983680
80,3.145,7028736
81,2.600,6922240
82,2.641,6938624
83,2.616,6836224
84,2.536,6832128
85,2.516,6938624
86,2.539,6844416
87,2.525,6889472
88,2.605,7028736
89,2.555,6844416
90,2.600,6836224
91,2.614,6893568
92,2.601,6983680
93,2.593,6991872
94,2.582,6848512
95,2.603,7016448
96,2.576,7036928
97,2.532,7032832
98,2.629,7032832
99,2.773,6889472
100,2.602,6983680

Statistics:
Average Time,4.998 ms
Max Time,120.745 ms
Average Memory,6.622 MB
Max Memory,6.715 MB
