Run,Time(ms),Memory(Bytes)
1,156.850,7507968
2,32.560,7327744
3,155.636,7454720
4,32.197,7454720
5,156.354,7397376
6,32.647,7417856
7,32.305,7311360
8,33.221,7417856
9,32.012,7503872
10,31.959,7454720
11,33.833,7299072
12,154.013,7458816
13,31.849,7385088
14,156.651,7421952
15,31.886,7299072
16,156.263,7385088
17,32.335,7397376
18,154.824,7417856
19,32.536,7311360
20,155.699,7417856
21,33.184,7303168
22,156.596,7323648
23,32.153,7323648
24,32.417,7327744
25,32.154,7303168
26,33.268,7503872
27,32.610,7290880
28,32.614,7299072
29,32.196,7426048
30,32.779,7327744
31,158.260,7290880
32,32.699,7417856
33,156.814,7405568
34,32.170,7299072
35,156.862,7323648
36,34.016,7417856
37,157.692,7417856
38,32.506,7405568
39,34.406,7327744
40,33.937,7405568
41,32.163,7503872
42,32.772,7323648
43,32.305,7303168
44,156.908,7352320
45,32.220,7430144
46,157.570,7454720
47,32.211,7405568
48,155.353,7503872
49,31.883,7454720
50,155.876,7397376
51,31.771,7323648
52,154.136,7405568
53,31.873,7417856
54,31.967,7417856
55,31.711,7503872
56,32.686,7315456
57,32.902,7512064
58,32.456,7389184
59,33.549,7401472
60,31.860,7299072
61,155.954,7417856
62,32.448,7458816
63,157.069,7417856
64,32.038,7299072
65,156.318,7426048
66,32.129,7303168
67,157.134,7290880
68,31.753,7512064
69,156.183,7323648
70,32.419,7417856
71,32.768,7405568
72,31.928,7417856
73,31.890,7311360
74,32.465,7397376
75,32.658,7299072
76,31.833,7454720
77,31.752,7385088
78,31.723,7405568
79,31.988,7344128
80,157.158,7516160
81,32.473,7323648
82,156.928,7503872
83,31.853,7430144
84,156.365,7454720
85,31.901,7434240
86,155.568,7409664
87,31.917,7401472
88,155.255,7372800
89,32.396,7299072
90,32.124,7512064
91,31.915,7553024
92,32.069,7299072
93,32.291,7311360
94,32.542,7299072
95,32.158,7327744
96,32.799,7512064
97,35.063,7417856
98,33.231,7430144
99,156.958,7299072
100,35.695,7417856

Statistics:
Average Time,68.402 ms
Max Time,158.260 ms
Average Memory,7.049 MB
Max Memory,7.203 MB
