Run,Time(ms),Memory(Bytes)
1,940.884,9252864
2,947.867,9248768
3,815.909,9310208
4,818.155,9117696
5,817.920,9138176
6,816.761,9146368
7,815.749,9265152
8,815.267,9158656
9,813.150,9277440
10,815.931,9146368
11,944.248,9277440
12,944.786,9265152
13,942.446,9252864
14,939.214,9281536
15,941.779,9232384
16,943.828,9252864
17,941.425,9244672
18,941.058,9146368
19,941.546,9138176
20,950.754,9146368
21,944.072,9302016
22,945.038,9302016
23,944.113,9281536
24,945.208,9146368
25,940.446,9351168
26,941.343,9351168
27,945.914,9146368
28,948.632,9146368
29,817.482,9179136
30,817.332,9252864
31,817.817,9134080
32,819.574,9302016
33,818.624,9265152
34,819.144,9170944
35,816.686,9256960
36,818.244,9252864
37,815.411,9252864
38,818.603,9175040
39,813.338,9277440
40,815.044,9232384
41,941.523,9244672
42,942.268,9170944
43,949.120,9170944
44,946.933,9175040
45,944.572,9359360
46,821.839,9355264
47,818.903,9232384
48,822.161,9117696
49,814.124,9146368
50,826.651,9101312
51,946.252,9244672
52,945.595,9281536
53,947.549,9265152
54,942.932,9306112
55,942.269,9146368
56,946.859,9277440
57,938.084,9158656
58,946.204,9351168
59,817.561,9232384
60,852.822,9302016
61,814.615,9265152
62,813.944,9170944
63,812.375,9244672
64,814.753,9277440
65,817.006,9277440
66,963.949,9146368
67,945.839,9265152
68,951.194,9142272
69,946.348,9146368
70,949.702,9146368
71,815.613,9138176
72,816.732,9175040
73,819.891,9265152
74,948.223,9170944
75,939.830,9138176
76,943.527,9146368
77,940.177,9150464
78,948.241,9175040
79,940.240,9138176
80,939.264,9269248
81,941.905,9277440
82,941.054,9146368
83,941.051,9363456
84,937.867,9146368
85,941.345,9359360
86,941.211,9191424
87,815.991,9306112
88,816.093,9170944
89,818.582,9310208
90,816.578,9269248
91,820.860,9265152
92,821.628,9170944
93,813.459,9269248
94,816.759,9256960
95,815.049,9146368
96,812.406,9146368
97,814.487,9142272
98,815.483,9129984
99,818.101,9146368
100,945.518,9244672

Statistics:
Average Time,883.519 ms
Max Time,963.949 ms
Average Memory,8.793 MB
Max Memory,8.930 MB
