Run,Time(ms),Memory(Bytes)
1,0.074,6889472
2,0.114,7032832
3,0.073,6975488
4,0.078,6983680
5,0.071,6889472
6,0.071,6848512
7,0.090,6901760
8,0.078,6914048
9,0.073,6836224
10,0.074,6991872
11,0.075,6889472
12,0.086,7012352
13,0.074,6926336
14,0.075,7036928
15,0.076,6991872
16,0.071,6901760
17,0.098,6848512
18,0.081,6934528
19,0.073,7036928
20,0.086,6922240
21,0.075,6889472
22,0.090,6922240
23,0.073,6889472
24,0.087,6873088
25,0.074,6934528
26,0.075,6963200
27,0.073,6885376
28,0.092,7016448
29,0.108,6922240
30,0.075,6893568
31,0.073,6885376
32,0.075,6836224
33,0.085,6840320
34,0.106,6868992
35,0.073,6909952
36,0.077,6934528
37,0.078,7028736
38,0.081,6864896
39,0.076,6934528
40,0.073,6909952
41,0.113,6836224
42,0.074,6922240
43,0.078,7741440
44,0.072,6901760
45,0.072,6926336
46,0.072,7041024
47,0.073,6995968
48,0.081,6987776
49,0.074,6840320
50,0.083,6922240
51,0.075,6926336
52,0.073,6922240
53,0.109,6901760
54,0.074,7012352
55,0.113,6922240
56,0.073,6914048
57,0.100,6897664
58,0.073,6901760
59,0.088,6840320
60,0.074,6938624
61,0.126,7036928
62,0.104,6922240
63,0.104,7028736
64,0.073,6934528
65,0.073,6909952
66,0.074,6848512
67,0.074,6901760
68,0.113,6836224
69,0.075,6991872
70,0.083,6836224
71,0.100,6844416
72,0.073,7020544
73,0.076,6983680
74,0.083,6836224
75,0.082,6983680
76,0.083,7012352
77,0.073,6983680
78,0.077,6889472
79,0.082,6987776
80,0.073,6836224
81,0.111,6922240
82,0.100,6926336
83,0.073,7028736
84,0.071,6909952
85,0.072,7020544
86,0.113,7041024
87,0.084,6926336
88,0.074,6983680
89,0.080,6905856
90,0.073,6889472
91,0.073,6905856
92,0.073,6909952
93,0.106,6901760
94,0.115,7012352
95,0.078,6979584
96,0.117,6889472
97,0.115,6987776
98,0.083,6901760
99,0.104,7032832
100,0.073,6889472

Statistics:
Average Time,0.083 ms
Max Time,0.126 ms
Average Memory,6.617 MB
Max Memory,7.383 MB
