Run,Time(ms),Memory(Bytes)
1,134755.000,7090176
2,135907.000,7176192
3,134879.000,7094272
4,133935.000,7241728
5,134764.000,7196672
6,135553.000,7262208
7,133991.000,7163904
8,135590.000,7168000
9,134516.000,7176192
10,134307.000,7094272

Statistics:
Average Time,134819.700 ms
Max Time,135907.000 ms
Average Memory,6.834 MB
Max Memory,6.926 MB
