Time(ms),Memory(Bytes)
1.209,7688192.0
1.078,6942720.0
1.137,6918144.0
1.134,6942720.0
1.117,6852608.0
4.310,11448320.0
4.363,11358208.0
1.154,7057408.0
1.081,7049216.0
1.256,6856704.0
1.130,7065600.0
1.155,7057408.0
1.146,7049216.0
1.060,6905856.0
1.147,6864896.0
1.076,7057408.0
1.084,6942720.0
4.370,11419648.0
1.038,6844416.0
1.031,7000064.0
1.100,6959104.0
1.108,6955008.0
1.250,7000064.0
4.429,11354112.0
1.161,7004160.0
1.087,6905856.0
1.089,7049216.0
1.266,6930432.0
1.138,7032832.0
1.124,6901760.0
1.141,7004160.0
4.425,11452416.0
1.059,6946816.0
1.134,6946816.0
4.462,11341824.0
1.106,7008256.0
1.172,7008256.0
1.051,6901760.0
1.204,6909952.0
1.127,6856704.0
1.135,6959104.0
1.065,7004160.0
1.149,6852608.0
1.086,6942720.0
1.063,7000064.0
1.168,7053312.0
1.028,6942720.0
1.130,6901760.0
1.110,6823936.0
1.038,6922240.0
1.070,7053312.0
4.528,11452416.0
1.110,6955008.0
1.183,6852608.0
4.505,11399168.0
1.197,7012352.0
1.100,6901760.0
1.189,7004160.0
1.273,6959104.0
1.072,6852608.0
4.619,11476992.0
1.144,7061504.0
1.142,7016448.0
4.313,11419648.0
4.285,11341824.0
1.111,7057408.0
1.047,6856704.0
1.112,6946816.0
1.188,6918144.0
1.095,6918144.0
1.150,7004160.0
1.111,6942720.0
1.437,6930432.0
1.130,7008256.0
1.154,6918144.0
1.228,6942720.0
1.031,7004160.0
1.108,6901760.0
4.204,11075584.0
1.051,6856704.0
1.056,7057408.0
4.469,11464704.0
1.075,7008256.0
1.118,7032832.0
4.346,11341824.0
1.054,6942720.0
1.088,7057408.0
1.107,6918144.0
1.166,7053312.0
1.037,6942720.0
4.412,11374592.0
1.062,6922240.0
1.125,6934528.0
1.084,7000064.0
1.120,7004160.0
1.027,6885376.0
1.055,6946816.0
1.229,6918144.0
1.065,6905856.0
4.405,11472896.0
