Time(ms),Memory(Bytes)
1.175,6959104.0
1.167,6922240.0
1.191,7032832.0
1.129,6905856.0
1.127,7057408.0
1.130,6918144.0
1.120,6922240.0
1.152,7880704.0
1.169,6909952.0
1.189,6864896.0
1.208,7008256.0
1.132,6934528.0
1.149,6983680.0
4.342,11370496.0
1.093,6860800.0
1.240,6946816.0
4.403,11309056.0
4.253,11448320.0
1.125,7012352.0
122.761,7049216.0
1.055,7049216.0
1.132,6922240.0
4.215,11395072.0
1.159,6864896.0
4.503,11378688.0
1.236,7000064.0
4.448,11321344.0
1.121,6979584.0
1.161,7057408.0
1.143,6922240.0
4.259,11341824.0
1.515,6905856.0
1.125,6922240.0
1.264,7008256.0
4.341,11358208.0
1.315,6905856.0
1.151,6946816.0
1.154,6995968.0
1.204,6942720.0
1.237,6930432.0
1.139,6942720.0
4.223,11354112.0
1.186,7004160.0
1.166,6959104.0
1.124,7000064.0
1.203,6909952.0
4.350,11370496.0
1.174,6860800.0
1.223,7688192.0
1.189,6942720.0
1.105,7049216.0
1.205,6905856.0
4.469,11374592.0
4.412,11423744.0
1.184,6955008.0
1.155,6934528.0
1.195,6942720.0
1.224,7004160.0
1.092,6844416.0
1.179,7036928.0
6.349,11337728.0
1.155,6942720.0
4.433,11481088.0
1.126,6955008.0
1.247,6905856.0
4.363,11464704.0
1.395,6922240.0
123.374,11075584.0
1.152,7036928.0
1.142,6946816.0
4.319,11247616.0
1.188,6852608.0
1.181,7053312.0
1.135,6979584.0
1.171,7016448.0
1.190,6918144.0
1.170,7004160.0
1.727,7614464.0
1.215,6942720.0
1.475,7032832.0
1.098,6955008.0
1.109,6934528.0
1.182,6860800.0
4.580,11374592.0
1.166,7057408.0
1.104,6959104.0
1.263,7012352.0
1.151,6905856.0
4.614,11448320.0
1.200,6955008.0
1.058,7032832.0
4.437,11350016.0
1.234,6955008.0
1.076,6983680.0
1.196,6934528.0
1.158,6864896.0
1.146,6844416.0
1.115,6946816.0
4.447,11489280.0
1.156,6909952.0
