Time(ms),Memory(Bytes)
1.070,6955008.0
4.426,11304960.0
4.353,11374592.0
1.077,7000064.0
4.550,10878976.0
1.059,7032832.0
1.107,6860800.0
1.023,6946816.0
1.173,7692288.0
1.064,7700480.0
1.058,6918144.0
1.049,6930432.0
1.021,6942720.0
1.124,6852608.0
1.010,7036928.0
1.160,7057408.0
1.078,6918144.0
1.078,6864896.0
1.130,6864896.0
1.099,7032832.0
1.056,6864896.0
1.179,7057408.0
1.090,6864896.0
1.025,7049216.0
1.177,6901760.0
4.254,11476992.0
1.040,7581696.0
1.350,7036928.0
1.095,6909952.0
1.077,6942720.0
1.080,7061504.0
1.011,7061504.0
1.077,8163328.0
1.040,7004160.0
1.077,6942720.0
0.992,6959104.0
1.204,6860800.0
1.113,6918144.0
1.061,6922240.0
1.014,7016448.0
1.082,6852608.0
1.091,7016448.0
1.016,7004160.0
1.254,6922240.0
1.019,6946816.0
1.087,6922240.0
1.031,7061504.0
1.095,6860800.0
1.096,6922240.0
1.014,7061504.0
1.128,6934528.0
1.102,7057408.0
1.081,7057408.0
1.011,7053312.0
1.136,6934528.0
1.149,6889472.0
1.118,6918144.0
1.095,7008256.0
4.404,10764288.0
1.088,6983680.0
1.073,6901760.0
1.225,7012352.0
1.058,6942720.0
1.060,7061504.0
1.159,7692288.0
1.132,6848512.0
1.067,7700480.0
1.076,6942720.0
1.146,7008256.0
1.062,7016448.0
1.081,8007680.0
1.062,7942144.0
1.127,6942720.0
1.109,7643136.0
1.090,6856704.0
1.037,6922240.0
1.120,7692288.0
1.074,6918144.0
1.155,6918144.0
1.227,6901760.0
1.113,6901760.0
1.037,6922240.0
1.125,6946816.0
1.169,7012352.0
1.089,6922240.0
4.380,11493376.0
1.015,7004160.0
1.089,7032832.0
1.271,7012352.0
1.140,6889472.0
1.049,6909952.0
1.231,6864896.0
1.096,7593984.0
1.046,7032832.0
1.026,6942720.0
0.987,7032832.0
1.055,6922240.0
1.123,7016448.0
1.196,7737344.0
1.078,6864896.0
