Time(ms),Memory(Bytes)
451.221,11743232.0
327.167,11608064.0
323.964,11612160.0
335.325,11718656.0
449.540,11689984.0
455.271,11739136.0
456.121,11644928.0
450.316,11591680.0
446.148,11751424.0
331.014,11743232.0
323.100,11608064.0
325.723,11616256.0
321.712,11612160.0
449.065,11579392.0
450.053,11726848.0
448.939,11743232.0
451.989,11694080.0
450.559,11669504.0
451.770,12152832.0
452.609,11612160.0
452.436,11636736.0
326.110,11689984.0
323.017,11726848.0
325.697,11624448.0
339.658,11722752.0
445.898,11726848.0
452.312,11689984.0
446.688,11649024.0
450.632,11718656.0
452.856,11722752.0
446.775,11755520.0
451.863,11644928.0
452.919,11628544.0
455.747,11608064.0
450.366,11620352.0
453.436,11726848.0
320.701,11755520.0
327.181,11579392.0
324.387,11694080.0
338.092,12062720.0
323.579,11669504.0
322.709,11718656.0
322.866,11689984.0
452.431,11616256.0
448.242,11624448.0
455.652,11649024.0
456.076,11624448.0
459.189,11636736.0
325.682,11616256.0
331.442,11608064.0
322.702,11628544.0
327.417,11624448.0
447.116,11718656.0
449.039,11603968.0
451.518,11726848.0
453.071,11747328.0
470.511,11722752.0
325.239,11743232.0
322.782,11616256.0
322.407,11759616.0
452.632,11649024.0
446.430,11718656.0
448.759,11759616.0
446.648,11665408.0
445.423,11575296.0
456.892,11612160.0
330.285,11722752.0
325.038,11608064.0
456.033,11538432.0
445.855,11665408.0
447.703,11616256.0
456.265,11644928.0
450.065,11644928.0
451.975,11599872.0
459.934,11649024.0
450.282,11722752.0
447.688,11735040.0
324.642,11743232.0
326.890,11640832.0
327.757,11763712.0
322.195,11612160.0
449.475,11649024.0
452.899,11640832.0
456.464,11612160.0
329.174,11636736.0
326.377,11694080.0
327.733,11759616.0
323.487,11726848.0
459.277,11751424.0
468.583,11759616.0
451.981,11739136.0
329.429,11575296.0
326.907,11616256.0
325.619,11718656.0
322.822,11747328.0
324.104,11665408.0
321.637,11743232.0
319.520,11612160.0
450.397,11739136.0
445.293,12152832.0
