Run,Time(ms),Memory(Bytes)
1,2.274,7516160
2,2.425,7544832
3,2.427,7569408
4,2.339,7557120
5,2.308,7512064
6,2.537,7446528
7,2.270,7512064
8,2.257,7434240
9,2.462,7397376
10,2.384,7561216
11,2.272,7512064
12,2.235,7049216
13,2.312,7507968
14,2.215,7032832
15,2.171,7540736
16,2.409,7446528
17,2.156,6901760
18,2.452,7434240
19,2.277,7438336
20,2.291,7397376
21,2.385,6856704
22,2.316,7487488
23,2.224,7557120
24,2.282,7512064
25,2.174,6864896
26,2.177,7016448
27,2.154,6946816
28,2.144,6909952
29,2.208,7467008
30,2.311,7032832
31,2.404,6963200
32,2.253,6955008
33,2.350,7036928
34,2.506,7548928
35,2.387,7565312
36,2.185,6864896
37,2.184,6897664
38,2.451,7565312
39,2.437,7438336
40,2.308,7417856
41,2.365,7430144
42,2.316,7434240
43,2.245,7049216
44,2.369,7573504
45,2.255,7634944
46,2.444,7475200
47,2.368,7016448
48,2.237,7548928
49,2.228,7012352
50,2.340,7520256
51,2.239,7004160
52,2.486,7475200
53,2.240,7524352
54,2.350,7475200
55,2.242,7401472
56,2.359,6942720
57,2.415,7430144
58,2.290,7544832
59,2.226,7565312
60,2.325,7008256
61,2.447,7569408
62,2.231,7434240
63,2.309,7462912
64,2.382,7458816
65,2.384,7458816
66,2.329,7446528
67,2.356,7544832
68,2.319,7540736
69,2.357,7467008
70,2.269,6930432
71,2.473,7557120
72,2.378,7475200
73,2.244,7544832
74,2.287,7540736
75,2.337,7053312
76,2.386,7421952
77,2.307,7442432
78,2.448,7561216
79,2.321,7401472
80,2.404,7397376
81,2.359,7471104
82,2.221,7450624
83,2.303,7544832
84,2.255,7401472
85,2.348,6942720
86,2.438,7462912
87,2.265,6885376
88,2.379,7577600
89,2.409,7450624
90,125.558,7430144
91,2.297,7565312
92,2.326,7413760
93,2.227,6959104
94,2.290,7573504
95,2.320,7458816
96,2.239,7032832
97,2.215,7573504
98,2.353,7544832
99,2.406,7462912
100,2.394,7524352

Statistics:
Average Time,3.552 ms
Max Time,125.558 ms
Average Memory,7.016 MB
Max Memory,7.281 MB
