Run,Time(ms),Memory(Bytes)
1,26.367,6938624
2,26.330,6897664
3,26.092,6860800
4,25.732,6901760
5,150.169,6955008
6,28.743,6893568
7,148.953,6918144
8,25.685,7012352
9,150.595,6918144
10,26.175,7000064
11,150.687,6918144
12,25.650,6856704
13,25.709,7049216
14,25.718,7053312
15,160.749,7008256
16,26.541,6856704
17,151.881,7012352
18,26.298,6950912
19,149.739,6901760
20,25.729,6938624
21,151.085,7049216
22,25.907,7000064
23,149.298,6905856
24,26.169,6950912
25,25.891,6918144
26,25.939,6938624
27,25.640,6901760
28,25.691,6938624
29,25.823,7012352
30,26.094,6918144
31,26.419,7004160
32,25.985,6918144
33,25.923,6918144
34,150.322,7000064
35,26.055,6848512
36,150.761,6950912
37,26.003,6856704
38,151.184,6897664
39,25.772,7004160
40,149.446,7053312
41,26.097,6848512
42,27.237,6905856
43,26.169,6942720
44,25.950,6856704
45,26.108,7589888
46,26.288,7000064
47,26.291,7008256
48,26.429,7000064
49,25.977,7032832
50,26.045,6918144
51,25.876,6901760
52,26.043,7053312
53,25.794,7045120
54,26.397,6914048
55,26.003,7057408
56,25.968,6852608
57,150.087,6852608
58,26.368,6938624
59,149.532,6942720
60,26.090,7057408
61,151.867,6914048
62,25.864,6950912
63,150.687,6930432
64,26.281,6926336
65,26.105,6950912
66,25.911,6836224
67,26.105,6897664
68,26.077,6914048
69,25.987,7012352
70,26.474,7045120
71,25.893,6930432
72,26.403,7057408
73,25.990,6914048
74,25.991,7057408
75,25.673,6901760
76,26.368,6926336
77,26.389,6942720
78,149.231,6934528
79,26.117,6938624
80,150.602,6918144
81,26.206,6901760
82,150.763,6918144
83,25.978,6950912
84,150.798,7004160
85,25.870,6848512
86,25.851,6901760
87,26.527,6926336
88,25.871,6856704
89,25.896,6950912
90,25.864,7032832
91,26.590,6942720
92,25.942,6938624
93,25.924,6905856
94,27.142,7004160
95,25.947,7000064
96,26.225,7008256
97,149.749,6918144
98,25.797,6995968
99,150.744,7049216
100,26.023,7000064

Statistics:
Average Time,54.794 ms
Max Time,160.749 ms
Average Memory,6.633 MB
Max Memory,7.238 MB
