Run,Time(ms),Memory(Bytes)
1,150.773,7630848
2,26.283,7729152
3,25.884,7659520
4,26.065,7585792
5,26.007,7778304
6,150.787,7692288
7,25.822,7757824
8,26.505,7778304
9,26.095,7745536
10,26.769,7786496
11,149.848,7770112
12,26.145,7786496
13,26.022,7729152
14,26.371,7639040
15,26.096,7729152
16,151.226,7573504
17,25.869,7680000
18,25.986,7770112
19,25.971,7634944
20,25.842,7757824
21,151.831,7663616
22,26.559,7778304
23,27.007,7639040
24,25.956,7770112
25,26.087,7659520
26,150.237,7729152
27,26.331,7745536
28,26.166,7745536
29,26.044,7745536
30,25.869,7684096
31,26.275,7729152
32,25.925,7602176
33,26.743,7663616
34,151.440,7745536
35,26.393,7606272
36,26.154,7589888
37,26.012,7770112
38,26.357,7729152
39,150.543,7671808
40,26.082,7659520
41,26.548,7663616
42,26.018,7770112
43,26.007,7659520
44,149.902,7745536
45,25.933,7680000
46,25.946,7585792
47,25.897,7593984
48,25.908,7602176
49,151.446,7786496
50,25.994,7639040
51,26.123,7639040
52,25.749,7680000
53,25.954,7630848
54,151.277,7692288
55,26.454,7573504
56,25.953,7757824
57,25.909,7757824
58,26.237,7585792
59,149.989,7684096
60,26.128,7577600
61,27.030,7573504
62,150.646,7692288
63,25.893,7585792
64,26.075,7659520
65,25.961,7581696
66,25.750,7573504
67,25.899,7589888
68,25.689,7663616
69,151.590,7786496
70,26.106,7770112
71,26.137,7593984
72,25.849,7602176
73,26.620,7659520
74,26.200,7680000
75,25.806,7770112
76,25.761,7639040
77,149.956,7585792
78,25.860,7790592
79,26.241,7786496
80,25.585,7675904
81,25.848,7757824
82,150.174,7692288
83,25.654,7573504
84,25.836,7639040
85,25.863,7749632
86,25.789,7602176
87,151.415,7299072
88,26.382,7647232
89,26.109,7659520
90,25.968,7770112
91,25.880,8052736
92,150.295,7680000
93,26.008,7745536
94,25.772,7659520
95,26.226,7585792
96,25.906,7786496
97,150.737,7745536
98,25.805,7671808
99,25.798,7569408
100,25.876,7749632

Statistics:
Average Time,49.757 ms
Max Time,151.831 ms
Average Memory,7.327 MB
Max Memory,7.680 MB
