Run,Time(ms),Memory(Bytes)
1,461.708,13164544
2,337.866,13082624
3,337.851,13221888
4,460.359,13283328
5,465.622,13082624
6,464.708,13189120
7,464.094,13275136
8,335.330,13094912
9,336.321,13070336
10,461.240,13172736
11,461.755,13099008
12,461.080,13176832
13,465.517,13070336
14,335.465,13176832
15,339.017,13082624
16,463.284,13099008
17,461.448,13283328
18,463.876,13168640
19,462.243,13176832
20,335.762,13070336
21,337.684,13082624
22,461.688,13303808
23,461.807,13164544
24,460.477,13279232
25,469.413,13156352
26,339.387,13099008
27,461.341,13176832
28,463.109,13094912
29,463.041,13070336
30,459.661,13160448
31,337.760,13275136
32,335.541,13070336
33,461.985,13070336
34,462.606,13070336
35,463.519,13070336
36,469.110,13193216
37,459.617,13160448
38,462.547,13164544
39,463.427,13176832
40,463.629,13201408
41,340.391,13074432
42,461.650,13201408
43,461.600,13176832
44,463.614,13176832
45,461.267,13070336
46,463.579,13201408
47,336.228,13070336
48,336.312,13275136
49,461.062,13189120
50,463.832,13082624
51,462.529,13070336
52,462.111,13201408
53,337.080,13225984
54,336.684,13062144
55,469.308,13176832
56,460.056,13283328
57,461.856,13160448
58,335.233,13189120
59,337.221,13283328
60,461.128,13082624
61,459.853,13201408
62,463.202,13283328
63,461.915,13070336
64,462.128,13049856
65,336.412,13189120
66,461.534,13275136
67,461.980,13176832
68,460.066,13062144
69,461.095,13168640
70,336.964,13168640
71,336.821,13287424
72,459.874,13062144
73,462.025,13275136
74,462.739,13275136
75,463.032,13193216
76,336.592,13283328
77,336.557,13099008
78,461.738,13070336
79,461.268,13176832
80,462.829,13070336
81,335.207,13275136
82,341.294,13070336
83,462.236,13074432
84,463.356,13189120
85,461.364,13115392
86,463.071,13189120
87,336.624,13225984
88,338.734,13082624
89,463.171,13275136
90,462.265,13176832
91,461.615,13189120
92,459.876,13176832
93,337.677,13201408
94,466.910,13164544
95,462.003,13189120
96,338.089,13062144
97,337.785,13176832
98,462.796,13238272
99,468.497,13086720
100,774.845,13176832

Statistics:
Average Time,428.107 ms
Max Time,774.845 ms
Average Memory,12.551 MB
Max Memory,12.688 MB
