Run,Time(ms),Memory(Bytes)
1,34890.600,6995968
2,34979.300,6852608
3,56073.700,6914048
4,70024.300,6844416
5,70160.800,6987776
6,70033.400,6897664
7,69306.900,6930432
8,70141.000,6995968
9,76517.900,6914048
10,80931.100,6991872

Statistics:
Average Time,63305.900 ms
Max Time,80931.100 ms
Average Memory,6.611 MB
Max Memory,6.672 MB
