Time(ms),Memory(Bytes)
31.292,11161600.0
32.789,11247616.0
32.681,11341824.0
158.471,11153408.0
32.843,11149312.0
32.925,11153408.0
158.244,11251712.0
31.586,11235328.0
32.415,11354112.0
158.214,11296768.0
31.776,11169792.0
31.561,11272192.0
31.393,11268096.0
32.135,11165696.0
158.151,11259904.0
32.124,11161600.0
23.543,11190272.0
23.846,11251712.0
23.685,11247616.0
23.697,11259904.0
23.938,11145216.0
23.563,11243520.0
24.217,11354112.0
23.641,11153408.0
147.434,11264000.0
23.786,11259904.0
148.045,11153408.0
24.084,11153408.0
23.598,11100160.0
23.730,11153408.0
23.640,11264000.0
23.750,11259904.0
23.560,11145216.0
23.657,11149312.0
23.703,11157504.0
154.198,11177984.0
23.692,11145216.0
148.591,11350016.0
23.584,11345920.0
150.643,11149312.0
23.546,11145216.0
23.421,11255808.0
23.544,11259904.0
23.813,11350016.0
23.688,11137024.0
23.872,11157504.0
23.568,11214848.0
23.595,11354112.0
24.635,11153408.0
23.576,11173888.0
148.397,11259904.0
23.577,11259904.0
148.445,11165696.0
23.554,11177984.0
23.648,11350016.0
23.538,11264000.0
23.549,11345920.0
23.633,11264000.0
23.675,11718656.0
23.795,11231232.0
23.622,11173888.0
148.371,11268096.0
23.922,11264000.0
148.376,11161600.0
23.575,11145216.0
23.343,11264000.0
23.431,11255808.0
23.456,11235328.0
24.003,11255808.0
23.575,11264000.0
23.571,11149312.0
23.374,11223040.0
148.505,11243520.0
23.497,11190272.0
148.262,11149312.0
23.663,11341824.0
23.780,11243520.0
23.595,11231232.0
23.846,11161600.0
23.476,11350016.0
23.603,11247616.0
23.613,11227136.0
23.603,11264000.0
147.085,11227136.0
23.717,11161600.0
147.556,11251712.0
23.625,11272192.0
23.498,11255808.0
23.503,11145216.0
23.523,11341824.0
23.555,11157504.0
23.555,11345920.0
23.662,11141120.0
23.554,11194368.0
148.590,11341824.0
23.515,11132928.0
148.514,11247616.0
23.634,11255808.0
23.655,11264000.0
23.961,11276288.0
