Time(ms),Memory(Bytes)
3.090,11251712.0
3.126,11149312.0
3.134,11214848.0
3.131,11264000.0
3.125,11190272.0
3.141,11235328.0
3.029,11337728.0
3.171,11251712.0
3.144,11325440.0
3.192,11214848.0
3.133,11247616.0
3.092,11341824.0
124.728,10752000.0
3.241,10702848.0
3.214,10903552.0
3.332,10756096.0
3.264,10784768.0
3.244,11075584.0
3.174,11325440.0
3.364,10727424.0
3.179,11055104.0
3.158,10891264.0
3.192,11210752.0
3.208,10690560.0
3.155,9863168.0
3.115,11026432.0
3.484,10559488.0
3.441,10895360.0
3.230,11051008.0
3.157,10993664.0
3.223,11051008.0
3.180,10883072.0
3.136,11165696.0
3.183,11030528.0
3.184,10969088.0
3.194,10940416.0
3.183,10891264.0
3.214,11071488.0
3.246,11071488.0
3.257,11079680.0
3.202,10780672.0
3.181,11055104.0
3.131,11026432.0
3.230,10944512.0
3.569,10625024.0
3.228,10948608.0
3.192,11354112.0
3.177,11026432.0
3.208,10948608.0
3.229,11055104.0
3.221,11063296.0
3.211,10964992.0
3.176,10805248.0
3.235,10977280.0
3.237,10510336.0
3.203,10973184.0
3.165,10944512.0
3.111,11321344.0
3.159,11046912.0
3.194,11067392.0
3.145,10891264.0
3.189,10891264.0
3.202,11075584.0
3.181,11026432.0
3.157,10969088.0
3.269,10424320.0
3.247,10977280.0
3.289,10690560.0
3.251,10878976.0
3.367,10694656.0
3.324,10637312.0
3.250,10936320.0
3.209,10973184.0
3.188,11026432.0
3.272,10727424.0
3.331,10424320.0
3.202,11083776.0
3.237,10977280.0
3.288,11304960.0
3.265,10678272.0
3.255,10907648.0
3.144,10969088.0
3.263,11030528.0
3.172,10891264.0
3.194,10674176.0
3.212,10964992.0
3.162,11055104.0
3.188,11051008.0
3.176,10981376.0
3.154,10850304.0
3.180,11321344.0
3.193,11235328.0
3.199,10702848.0
3.224,11350016.0
3.229,11075584.0
3.185,10883072.0
3.407,11063296.0
3.208,10665984.0
3.273,10670080.0
3.382,10260480.0
