Time(ms),Memory(Bytes)
5.036,11153408.0
5.002,11247616.0
4.993,11247616.0
5.012,11153408.0
5.064,11145216.0
5.075,11161600.0
5.007,11251712.0
4.990,11259904.0
5.021,11153408.0
5.011,11198464.0
5.133,11276288.0
5.035,11149312.0
5.073,11243520.0
5.165,11300864.0
5.023,11247616.0
5.004,11276288.0
5.030,11161600.0
4.979,11259904.0
5.038,11157504.0
4.959,11300864.0
5.015,11296768.0
5.092,11272192.0
5.143,11177984.0
5.064,11259904.0
5.074,11177984.0
5.028,11247616.0
5.058,11235328.0
4.998,11259904.0
5.032,11276288.0
5.059,11251712.0
5.110,11243520.0
124.514,11149312.0
5.137,11255808.0
4.958,11276288.0
5.017,11350016.0
5.016,11276288.0
4.999,11264000.0
4.958,11235328.0
4.996,11243520.0
4.986,11145216.0
5.137,11264000.0
5.014,11272192.0
5.095,11243520.0
5.082,11177984.0
5.026,11173888.0
4.948,11177984.0
5.085,11153408.0
4.979,11272192.0
4.973,11264000.0
4.985,11235328.0
5.097,11296768.0
4.975,11149312.0
5.019,11354112.0
4.966,11243520.0
5.015,11149312.0
5.025,11149312.0
5.003,11276288.0
4.926,11272192.0
5.049,11243520.0
124.427,11341824.0
5.051,11231232.0
5.022,11354112.0
5.089,11255808.0
5.176,11153408.0
5.066,11354112.0
5.040,11202560.0
5.060,11264000.0
5.010,11296768.0
126.357,11177984.0
4.996,11345920.0
5.029,11235328.0
4.936,11173888.0
4.993,11247616.0
4.960,11251712.0
5.089,11255808.0
5.110,11173888.0
5.016,11145216.0
4.988,11149312.0
5.040,11345920.0
4.988,11149312.0
4.953,11264000.0
4.946,11276288.0
4.959,11173888.0
5.025,11157504.0
4.926,11153408.0
5.016,11243520.0
4.979,11149312.0
124.791,11173888.0
4.996,11173888.0
5.110,11350016.0
5.006,11124736.0
4.986,11259904.0
5.076,11341824.0
4.995,11235328.0
5.011,11247616.0
5.068,11354112.0
4.974,11350016.0
5.005,11177984.0
5.119,11145216.0
5.060,11177984.0
