Time(ms),Memory(Bytes)
0.210,6451200.0
0.206,6451200.0
0.223,7028736.0
0.213,6746112.0
0.201,7032832.0
0.204,6574080.0
0.212,6848512.0
0.206,6635520.0
0.202,6443008.0
0.206,6627328.0
0.209,6983680.0
0.205,6844416.0
0.204,6565888.0
0.201,7028736.0
0.201,6742016.0
0.210,6725632.0
0.205,6307840.0
0.212,6488064.0
0.253,6746112.0
0.206,6631424.0
0.202,6639616.0
0.203,6922240.0
0.203,6905856.0
0.199,7041024.0
0.275,6934528.0
0.204,6656000.0
0.203,7012352.0
0.208,6979584.0
0.203,6807552.0
0.204,6725632.0
0.266,6615040.0
0.205,6496256.0
0.209,6709248.0
0.206,6987776.0
0.201,6713344.0
0.201,6881280.0
0.203,6627328.0
0.216,7028736.0
0.225,6840320.0
0.204,6565888.0
0.201,6438912.0
0.315,6725632.0
0.259,6758400.0
0.205,6656000.0
0.205,7036928.0
0.205,6762496.0
0.210,6934528.0
0.203,6901760.0
0.201,6565888.0
0.206,6656000.0
0.205,6500352.0
0.204,6725632.0
0.208,6742016.0
0.218,6672384.0
0.202,6885376.0
0.203,6758400.0
0.206,6901760.0
0.204,6983680.0
0.206,6496256.0
0.203,6631424.0
0.268,6909952.0
0.236,6762496.0
0.210,6443008.0
0.202,6713344.0
0.202,6844416.0
0.210,6651904.0
0.202,6909952.0
0.331,6836224.0
0.204,6619136.0
0.214,6914048.0
0.202,6721536.0
0.209,6619136.0
0.202,6828032.0
0.211,6889472.0
0.206,6893568.0
0.203,6393856.0
0.214,6651904.0
0.217,6893568.0
0.202,7028736.0
0.206,6848512.0
0.228,6897664.0
0.208,6713344.0
0.208,6381568.0
0.204,6639616.0
0.202,6631424.0
0.203,6901760.0
0.203,6635520.0
0.205,6569984.0
0.209,6848512.0
0.203,6746112.0
0.202,6836224.0
0.205,6578176.0
0.208,6344704.0
0.213,6610944.0
0.207,6594560.0
0.204,6909952.0
0.208,6627328.0
0.203,6836224.0
0.211,6991872.0
0.207,6717440.0
