Time(ms),Memory(Bytes)
0.679,6885376.0
0.682,6991872.0
0.713,6938624.0
0.772,6991872.0
0.712,7036928.0
0.736,6893568.0
0.781,6836224.0
0.807,6885376.0
0.727,6836224.0
0.736,6991872.0
0.714,6926336.0
0.730,6901760.0
0.773,6922240.0
0.766,7016448.0
0.795,6877184.0
0.677,6897664.0
0.665,6926336.0
0.682,6926336.0
0.673,6922240.0
0.713,6889472.0
0.704,6848512.0
0.690,6983680.0
0.761,7012352.0
0.786,6877184.0
0.715,7032832.0
0.765,6991872.0
0.754,6926336.0
0.746,6991872.0
0.739,6983680.0
0.706,7036928.0
0.716,6848512.0
0.759,6905856.0
0.715,6995968.0
0.676,6991872.0
0.729,6914048.0
0.745,6901760.0
0.730,6901760.0
0.715,6934528.0
0.752,6922240.0
0.736,7036928.0
0.757,6934528.0
0.667,6922240.0
0.728,6885376.0
0.699,6889472.0
0.732,7041024.0
0.709,6938624.0
0.691,6844416.0
0.811,6889472.0
0.673,6983680.0
0.677,6893568.0
0.727,6983680.0
0.709,6840320.0
0.685,6938624.0
0.668,6881280.0
0.717,6885376.0
0.768,6934528.0
0.736,6922240.0
0.798,6889472.0
0.715,6922240.0
0.758,6848512.0
0.775,7036928.0
0.674,7032832.0
0.717,6885376.0
0.836,6844416.0
0.684,6983680.0
0.742,6979584.0
0.681,6901760.0
0.676,6914048.0
0.983,6881280.0
0.716,6922240.0
0.764,6975488.0
0.712,6885376.0
0.819,6889472.0
0.689,6934528.0
0.711,6905856.0
0.719,6885376.0
0.733,6901760.0
0.722,6934528.0
0.674,6983680.0
0.768,6922240.0
0.727,7032832.0
0.733,6983680.0
0.725,6991872.0
0.674,6991872.0
0.748,6979584.0
0.722,7032832.0
0.719,6922240.0
0.664,6885376.0
0.713,6979584.0
0.729,6848512.0
0.717,6897664.0
0.705,6893568.0
0.696,6934528.0
0.741,6979584.0
0.695,7016448.0
0.696,6983680.0
0.787,6864896.0
0.721,6901760.0
0.806,6844416.0
0.752,6905856.0
