Time(ms),Memory(Bytes)
0.212,6713344.0
0.213,6565888.0
0.210,7815168.0
0.238,6983680.0
0.256,6840320.0
0.215,6983680.0
0.240,6651904.0
0.338,7614464.0
0.213,6922240.0
0.210,6811648.0
0.216,6619136.0
0.245,6926336.0
0.209,6848512.0
0.233,6893568.0
0.213,6656000.0
0.226,7036928.0
0.221,6651904.0
0.225,6811648.0
0.218,6639616.0
0.232,6578176.0
0.224,6905856.0
0.210,6885376.0
0.212,6631424.0
0.208,6901760.0
0.214,6848512.0
0.212,6574080.0
0.214,6664192.0
0.211,6578176.0
0.210,6709248.0
0.255,7036928.0
0.218,6668288.0
0.210,6578176.0
0.211,6668288.0
0.224,6656000.0
0.210,6569984.0
0.259,6844416.0
0.216,7016448.0
0.212,7032832.0
0.227,6983680.0
0.209,7041024.0
0.219,6619136.0
0.211,6656000.0
0.211,6979584.0
0.216,6619136.0
0.214,6709248.0
0.210,6746112.0
0.218,6926336.0
0.218,6901760.0
0.211,6717440.0
0.214,6758400.0
0.212,6742016.0
0.215,6471680.0
0.337,6901760.0
0.208,6983680.0
0.211,6766592.0
0.209,7032832.0
0.262,6713344.0
0.443,6901760.0
0.214,6840320.0
0.222,6885376.0
0.212,6574080.0
0.212,6922240.0
0.236,6668288.0
0.384,6922240.0
0.328,6905856.0
0.215,6893568.0
0.209,6991872.0
0.237,6578176.0
0.215,6623232.0
0.214,6635520.0
0.216,6623232.0
0.218,6909952.0
0.212,6578176.0
0.216,6623232.0
0.213,6639616.0
0.209,6717440.0
0.213,6639616.0
0.214,6889472.0
0.301,7028736.0
0.208,6623232.0
0.216,6991872.0
0.210,6619136.0
0.229,6643712.0
0.212,6983680.0
0.256,6746112.0
0.235,6651904.0
0.210,6979584.0
0.210,6549504.0
0.211,6746112.0
0.252,6926336.0
0.258,6983680.0
0.209,6348800.0
0.209,6619136.0
0.210,6901760.0
0.216,6901760.0
0.224,6635520.0
0.222,6717440.0
0.217,6619136.0
0.231,6651904.0
0.289,6746112.0
