Time(ms),Memory(Bytes)
0.009,6922240.0
0.009,6651904.0
0.009,6828032.0
0.009,6361088.0
0.009,6721536.0
0.009,6578176.0
0.008,6987776.0
0.009,6893568.0
0.008,6905856.0
0.008,6664192.0
0.009,6889472.0
0.008,6995968.0
0.010,6905856.0
0.015,6651904.0
0.009,6619136.0
0.009,6619136.0
0.009,7012352.0
0.009,6623232.0
0.009,6909952.0
0.016,6889472.0
0.014,6942720.0
0.009,6770688.0
0.009,7032832.0
0.009,6696960.0
0.009,6844416.0
0.009,6758400.0
0.009,6578176.0
0.008,6615040.0
0.008,6901760.0
0.008,7012352.0
0.009,6836224.0
0.008,6995968.0
0.008,6889472.0
0.008,6709248.0
0.009,6926336.0
0.009,6668288.0
0.009,6717440.0
0.009,6565888.0
0.010,6922240.0
0.009,6926336.0
0.010,6221824.0
0.008,6934528.0
0.008,6840320.0
0.008,7041024.0
0.009,6893568.0
0.009,6307840.0
0.009,6766592.0
0.008,6905856.0
0.009,6721536.0
0.009,6471680.0
0.009,6922240.0
0.009,6991872.0
0.009,6352896.0
0.009,6975488.0
0.009,6844416.0
0.009,6713344.0
0.009,6631424.0
0.008,6836224.0
0.008,7012352.0
0.008,6639616.0
0.009,7028736.0
0.008,7012352.0
0.009,6709248.0
0.008,6975488.0
0.009,6856704.0
0.009,6623232.0
0.013,6709248.0
0.009,6770688.0
0.008,6922240.0
0.009,6836224.0
0.008,6922240.0
0.008,7036928.0
0.009,6881280.0
0.008,6889472.0
0.008,6889472.0
0.009,6729728.0
0.009,6344704.0
0.008,6615040.0
0.009,6610944.0
0.010,6488064.0
0.010,6619136.0
0.009,6938624.0
0.009,7036928.0
0.009,6897664.0
0.009,6651904.0
0.008,6922240.0
0.008,6938624.0
0.008,6889472.0
0.008,6631424.0
0.008,6922240.0
0.008,6369280.0
0.009,6889472.0
0.009,6922240.0
0.008,6889472.0
0.008,7028736.0
0.009,6393856.0
0.009,6836224.0
0.009,6926336.0
0.009,6897664.0
0.009,6713344.0
