Time(ms),Memory(Bytes)
2.340,6893568.0
2.406,6983680.0
2.352,6922240.0
2.396,6901760.0
2.367,6885376.0
2.735,7012352.0
2.377,6909952.0
2.349,6893568.0
2.382,6987776.0
2.329,6905856.0
2.306,6901760.0
2.407,7012352.0
2.418,7036928.0
2.426,6901760.0
122.789,6889472.0
2.494,6868992.0
2.360,6926336.0
2.336,6844416.0
2.345,6868992.0
2.507,6942720.0
2.503,6983680.0
2.329,6979584.0
2.318,6848512.0
2.396,7028736.0
2.377,6922240.0
2.460,7036928.0
2.298,6889472.0
2.291,6848512.0
2.376,6926336.0
2.318,6914048.0
2.400,7028736.0
2.334,6909952.0
2.310,6897664.0
2.307,7032832.0
2.314,6885376.0
2.316,6828032.0
2.423,6901760.0
2.357,6844416.0
2.372,6926336.0
2.353,6901760.0
2.306,6926336.0
2.436,6991872.0
2.338,6979584.0
2.295,6893568.0
2.452,6922240.0
2.377,6938624.0
2.550,6901760.0
2.352,7041024.0
2.382,6905856.0
2.409,6922240.0
2.381,6885376.0
2.364,6987776.0
2.366,6836224.0
2.373,6897664.0
2.361,6889472.0
2.402,6897664.0
2.363,6914048.0
2.321,6922240.0
2.323,6885376.0
2.336,6991872.0
120.624,7041024.0
3.012,7012352.0
2.438,7012352.0
2.335,6889472.0
2.918,6836224.0
2.667,6934528.0
2.880,6909952.0
2.430,6889472.0
2.572,6922240.0
2.911,6983680.0
2.386,6926336.0
118.783,6885376.0
2.331,6909952.0
2.386,6922240.0
2.377,6909952.0
2.554,6979584.0
2.375,7012352.0
2.362,7032832.0
2.305,6905856.0
2.343,7016448.0
2.427,6897664.0
2.523,6987776.0
2.342,6901760.0
2.559,6922240.0
2.462,6893568.0
2.326,6938624.0
2.414,6901760.0
2.336,7639040.0
2.312,6799360.0
2.369,7036928.0
2.458,7012352.0
2.413,6901760.0
2.388,6901760.0
2.361,6983680.0
121.505,6983680.0
2.441,7016448.0
2.510,7028736.0
2.369,7032832.0
2.473,6840320.0
2.321,6909952.0
