Time(ms),Memory(Bytes)
34.518,7274496.0
34.616,7282688.0
34.878,7278592.0
34.450,7430144.0
34.219,7266304.0
158.717,7430144.0
34.041,7372800.0
159.833,7385088.0
34.491,7475200.0
157.715,7393280.0
35.945,7405568.0
34.849,7479296.0
35.438,7405568.0
34.300,7372800.0
159.950,7303168.0
35.145,7303168.0
157.946,7319552.0
34.422,7393280.0
158.598,7483392.0
34.537,7380992.0
36.442,7303168.0
34.997,7274496.0
35.622,7303168.0
159.650,7266304.0
35.040,7286784.0
158.987,7303168.0
34.313,7274496.0
158.961,7380992.0
34.034,7303168.0
35.783,7487488.0
34.843,7487488.0
34.461,7262208.0
161.044,7274496.0
34.844,7479296.0
158.648,7360512.0
34.274,7393280.0
160.351,7286784.0
35.773,7372800.0
34.404,7274496.0
34.603,7393280.0
34.714,7278592.0
34.446,7274496.0
34.380,7372800.0
159.603,7286784.0
34.318,7430144.0
160.323,7823360.0
34.450,7299072.0
36.035,7286784.0
34.734,7430144.0
34.929,7254016.0
36.306,7274496.0
35.941,7393280.0
158.653,7430144.0
34.577,7360512.0
158.635,7319552.0
34.510,7372800.0
158.492,7286784.0
35.208,7274496.0
34.629,7479296.0
34.779,7372800.0
36.940,7299072.0
161.034,7360512.0
34.691,7266304.0
158.868,7303168.0
34.770,7286784.0
159.025,7393280.0
34.691,7299072.0
39.136,7479296.0
36.131,7286784.0
34.415,7254016.0
160.390,7491584.0
34.251,7372800.0
158.293,7286784.0
35.199,7360512.0
159.739,7372800.0
36.292,7393280.0
34.669,7393280.0
35.548,7483392.0
34.437,7372800.0
36.521,7266304.0
34.932,7286784.0
160.650,7299072.0
36.316,7393280.0
158.135,7479296.0
34.402,7376896.0
34.271,7393280.0
34.314,7274496.0
34.158,7266304.0
34.705,7266304.0
34.172,7479296.0
34.119,7286784.0
35.173,7274496.0
158.365,7290880.0
34.112,7364608.0
157.295,7487488.0
35.194,7434240.0
161.850,7299072.0
36.079,7434240.0
34.146,7372800.0
34.300,7380992.0
