Time(ms),Memory(Bytes)
810.807,9482240.0
805.488,9551872.0
809.713,9408512.0
820.769,9416704.0
971.807,9420800.0
936.001,9502720.0
932.646,9551872.0
933.749,9400320.0
930.524,9412608.0
932.635,9428992.0
940.031,9502720.0
930.623,9388032.0
808.463,9502720.0
934.322,9482240.0
806.496,9408512.0
804.968,9609216.0
805.110,9408512.0
943.637,9445376.0
933.991,9482240.0
928.759,9601024.0
930.296,9527296.0
803.957,9519104.0
805.531,9609216.0
806.728,9551872.0
801.826,9601024.0
800.957,9601024.0
804.206,9502720.0
809.533,9388032.0
811.013,9527296.0
811.538,9392128.0
825.688,9408512.0
804.829,9486336.0
813.878,9396224.0
821.775,9392128.0
829.557,9498624.0
933.868,9396224.0
934.836,9424896.0
940.674,9519104.0
947.411,9601024.0
936.588,9482240.0
831.842,9396224.0
807.858,9515008.0
825.669,9494528.0
825.485,9408512.0
970.244,9515008.0
934.027,9420800.0
936.081,9375744.0
933.231,9388032.0
929.988,9551872.0
806.330,9396224.0
812.251,9408512.0
806.018,9506816.0
812.746,9428992.0
818.964,9453568.0
944.617,9420800.0
938.538,9498624.0
946.365,9388032.0
816.943,9465856.0
827.138,9527296.0
939.159,9392128.0
933.649,9551872.0
930.487,9375744.0
938.746,9408512.0
944.152,9560064.0
941.054,9515008.0
937.443,9601024.0
938.090,9527296.0
934.815,9609216.0
935.610,9527296.0
935.658,9408512.0
932.435,9498624.0
930.732,9388032.0
931.311,9601024.0
934.567,9396224.0
943.021,9498624.0
944.961,9396224.0
935.708,9527296.0
933.053,9605120.0
933.836,9416704.0
930.397,9527296.0
929.427,9392128.0
931.808,9388032.0
935.210,9609216.0
936.028,9482240.0
807.328,9400320.0
811.522,9420800.0
816.028,9347072.0
809.763,9494528.0
811.955,9498624.0
811.630,9347072.0
804.224,9502720.0
804.155,9601024.0
806.131,9502720.0
813.101,9396224.0
949.082,9424896.0
939.249,9519104.0
948.074,9388032.0
940.975,9482240.0
939.936,9515008.0
937.482,9519104.0
