Time(ms),Memory(Bytes)
0.012,6569984.0
0.012,6934528.0
0.012,6627328.0
0.012,6746112.0
0.013,6758400.0
0.012,6713344.0
0.012,6901760.0
0.012,6889472.0
0.013,6889472.0
0.013,6897664.0
0.016,6828032.0
0.011,6619136.0
0.012,6979584.0
0.012,6639616.0
0.012,6979584.0
0.012,6922240.0
0.012,6844416.0
0.012,6995968.0
0.011,6938624.0
0.012,6922240.0
0.011,6889472.0
0.011,7032832.0
0.014,6905856.0
0.013,7028736.0
0.013,6713344.0
0.013,6348800.0
0.012,6651904.0
0.014,7012352.0
0.012,6725632.0
0.012,6991872.0
0.012,7012352.0
0.012,6709248.0
0.012,6868992.0
0.012,7028736.0
0.012,6983680.0
0.013,6713344.0
0.013,6299648.0
0.013,6742016.0
0.012,6619136.0
0.013,6643712.0
0.013,6770688.0
0.012,6713344.0
0.013,6914048.0
0.017,6721536.0
0.013,6574080.0
0.012,6344704.0
0.013,6766592.0
0.012,6709248.0
0.015,6565888.0
0.013,6385664.0
0.014,6438912.0
0.014,6455296.0
0.013,6369280.0
0.014,6991872.0
0.013,6651904.0
0.014,7610368.0
0.013,6725632.0
0.013,6443008.0
0.015,6606848.0
0.013,6631424.0
0.013,6991872.0
0.014,6885376.0
0.012,6078464.0
0.014,6926336.0
0.017,6934528.0
0.012,6574080.0
0.012,6713344.0
0.012,6623232.0
0.018,6615040.0
0.013,6848512.0
0.013,6348800.0
0.013,6635520.0
0.013,6758400.0
0.012,6627328.0
0.014,6909952.0
0.013,6926336.0
0.015,6631424.0
0.013,6619136.0
0.013,6742016.0
0.013,6889472.0
0.013,6713344.0
0.012,6651904.0
0.012,6893568.0
0.012,7028736.0
0.017,6934528.0
0.015,6455296.0
0.015,7028736.0
0.015,7036928.0
0.015,6987776.0
0.015,6725632.0
0.025,6639616.0
0.022,6987776.0
0.015,6709248.0
0.015,6844416.0
0.017,6889472.0
0.023,6909952.0
0.017,6885376.0
0.014,6742016.0
0.016,7032832.0
0.016,6889472.0
