Time(ms),Memory(Bytes)
0.182,6848512.0
0.180,6901760.0
0.177,6856704.0
0.195,6488064.0
0.181,6934528.0
0.236,6381568.0
0.179,7028736.0
0.180,6995968.0
0.178,6901760.0
0.179,6893568.0
0.178,6934528.0
0.183,6922240.0
0.181,6905856.0
0.187,6938624.0
0.233,6610944.0
0.179,7012352.0
0.352,6565888.0
0.185,7036928.0
0.189,6991872.0
0.189,7041024.0
0.182,6889472.0
0.248,6746112.0
0.184,6651904.0
0.178,6987776.0
0.179,6836224.0
0.186,6909952.0
0.187,6758400.0
0.179,6934528.0
0.181,6909952.0
0.179,6987776.0
0.178,6885376.0
0.184,6905856.0
0.179,6983680.0
0.218,6631424.0
0.188,6901760.0
0.191,6889472.0
0.181,6848512.0
0.182,6717440.0
0.233,6586368.0
119.567,7012352.0
0.182,6664192.0
0.190,7036928.0
0.188,6901760.0
0.180,6443008.0
0.224,6565888.0
0.182,6938624.0
0.179,6934528.0
0.180,6889472.0
0.181,6901760.0
0.185,6926336.0
0.187,6713344.0
0.181,6393856.0
0.189,6983680.0
0.178,7041024.0
0.180,6877184.0
0.186,6651904.0
0.180,6926336.0
0.186,6926336.0
0.180,6639616.0
0.187,6885376.0
0.251,6889472.0
0.178,6963200.0
0.182,6651904.0
0.193,7041024.0
0.260,6758400.0
0.182,6623232.0
0.179,6926336.0
0.199,6901760.0
0.186,6914048.0
0.179,7036928.0
0.183,6995968.0
0.179,7028736.0
0.182,6840320.0
0.182,6983680.0
0.228,6926336.0
0.181,6893568.0
0.180,6922240.0
0.183,6991872.0
0.186,7036928.0
0.184,6983680.0
0.203,6766592.0
0.182,6619136.0
0.179,6926336.0
0.182,6909952.0
0.182,7028736.0
0.193,7012352.0
0.190,6926336.0
0.210,6656000.0
0.180,6922240.0
0.183,6909952.0
0.184,6397952.0
0.192,6963200.0
0.184,7028736.0
0.186,6987776.0
0.180,6889472.0
0.181,6574080.0
0.180,6356992.0
0.190,6651904.0
0.188,6901760.0
0.184,7028736.0
