Time(ms),Memory(Bytes)
0.039,6922240.0
0.040,6893568.0
0.037,6848512.0
0.046,6909952.0
0.040,7036928.0
0.041,6922240.0
0.038,7032832.0
0.041,6922240.0
0.039,6995968.0
0.045,7032832.0
0.040,7028736.0
0.039,6901760.0
0.038,6987776.0
0.048,6840320.0
0.038,6897664.0
0.039,6844416.0
0.038,7036928.0
0.039,7028736.0
0.039,6897664.0
0.050,6844416.0
0.045,6909952.0
0.037,6848512.0
0.049,7028736.0
0.038,6926336.0
0.038,6991872.0
0.042,6901760.0
0.038,6901760.0
0.047,6922240.0
0.039,6938624.0
0.047,6901760.0
0.040,6889472.0
0.039,7614464.0
0.039,6922240.0
0.046,6926336.0
0.040,6844416.0
0.043,6995968.0
0.039,6868992.0
0.040,6991872.0
0.039,6844416.0
0.045,6844416.0
0.038,7004160.0
0.038,7041024.0
0.048,6922240.0
0.038,6893568.0
0.038,6889472.0
0.039,6901760.0
0.038,7761920.0
0.047,6938624.0
0.038,6926336.0
0.040,6893568.0
0.040,6926336.0
0.042,6885376.0
0.040,6901760.0
0.039,6926336.0
0.038,7016448.0
0.048,6987776.0
0.083,6934528.0
0.037,6926336.0
0.039,6840320.0
0.038,6922240.0
0.043,6909952.0
0.039,6983680.0
0.038,6844416.0
0.047,6877184.0
0.039,6926336.0
0.038,6995968.0
0.041,6922240.0
0.039,6914048.0
0.038,6926336.0
0.045,6889472.0
0.039,6934528.0
0.037,6795264.0
0.038,7036928.0
0.039,6889472.0
0.039,6885376.0
0.039,7012352.0
0.042,6901760.0
0.040,6983680.0
0.039,7028736.0
0.043,6889472.0
0.052,6905856.0
0.038,6893568.0
0.038,6979584.0
0.040,6901760.0
0.049,7000064.0
0.039,6983680.0
0.041,6885376.0
0.044,6901760.0
0.038,6868992.0
0.039,6889472.0
0.049,7012352.0
0.046,7032832.0
0.038,7032832.0
0.039,6983680.0
0.038,6889472.0
0.045,6995968.0
0.113,7036928.0
0.070,6983680.0
0.039,6868992.0
0.040,7036928.0
