Run,Time(ms),Memory(Bytes)
1,1.108,10047488
2,1.188,7901184
3,1.181,9777152
4,1.152,7913472
5,1.087,7950336
6,1.196,9433088
7,1.429,10035200
8,1.139,10092544
9,1.141,9015296
10,1.180,11059200

Statistics:
Average Time,1.180 ms
Max Time,1.429 ms
Average Memory,8.891 MB
Max Memory,10.547 MB
