Run,Time(ms),Memory(Bytes)
1,0.506,7122944
2,0.488,7098368
3,0.514,7229440
4,0.516,7229440
5,0.754,7159808
6,0.530,7172096
7,0.511,7122944
8,0.503,7143424
9,0.496,7012352
10,0.495,7016448

Statistics:
Average Time,0.531 ms
Max Time,0.754 ms
Average Memory,6.800 MB
Max Memory,6.895 MB
