Run,Time(ms),Memory(Bytes)
1,2618.200,7094272
2,2579.340,7127040
3,2554.220,7168000
4,2456.620,7131136
5,2483.390,7131136
6,2528.080,7012352
7,2497.820,7163904
8,2585.460,7127040
9,2542.800,7172096
10,2487.620,7143424

Statistics:
Average Time,2533.355 ms
Max Time,2618.200 ms
Average Memory,6.797 MB
Max Memory,6.840 MB
