Run,Time(ms),Memory(Bytes)
1,0.224,7049216
2,0.224,6680576
3,0.231,6373376
4,0.224,6737920
5,0.237,6660096
6,0.240,6848512
7,0.228,6901760
8,0.226,6930432
9,0.230,6660096
10,0.255,6578176
11,0.222,6774784
12,0.232,6684672
13,0.233,6742016
14,0.232,6762496
15,0.223,7057408
16,0.247,6852608
17,0.225,7032832
18,0.240,6926336
19,0.224,6455296
20,0.223,6684672
21,0.227,7045120
22,0.230,6643712
23,0.224,6647808
24,0.224,6787072
25,0.223,6901760
26,0.226,7049216
27,0.224,7045120
28,0.223,6938624
29,0.237,6615040
30,0.233,6660096
31,0.225,6668288
32,0.228,6184960
33,0.231,7028736
34,0.249,6852608
35,0.231,7008256
36,0.224,6733824
37,0.223,6864896
38,0.223,7049216
39,0.224,6782976
40,0.222,7012352
41,0.222,6901760
42,0.227,6643712
43,0.225,6930432
44,0.230,6848512
45,0.240,7012352
46,0.299,7012352
47,0.222,6860800
48,0.231,7012352
49,0.221,6656000
50,0.223,6721536
51,0.267,6647808
52,0.246,7000064
53,0.223,6627328
54,0.267,6516736
55,0.230,6778880
56,0.225,6905856
57,0.226,6660096
58,0.233,7028736
59,0.232,6742016
60,0.242,6672384
61,0.233,6643712
62,0.224,6856704
63,0.224,6492160
64,0.226,6631424
65,0.239,6762496
66,0.224,6672384
67,0.224,6672384
68,0.225,6582272
69,0.235,6668288
70,0.231,6729728
71,0.226,6721536
72,0.252,6918144
73,0.225,6647808
74,0.226,6914048
75,0.259,6455296
76,0.223,6643712
77,0.225,6643712
78,0.232,6782976
79,0.232,7045120
80,0.225,6627328
81,0.234,7057408
82,0.223,6774784
83,0.230,6742016
84,0.230,6959104
85,0.229,6656000
86,0.229,6926336
87,0.249,7045120
88,0.232,6856704
89,0.225,7012352
90,0.232,6995968
91,0.247,6635520
92,0.257,6586368
93,0.226,6660096
94,0.234,7000064
95,0.231,6938624
96,0.226,6914048
97,0.299,4030464
98,0.344,6914048
99,0.224,6651904
100,0.225,7045120

Statistics:
Average Time,0.233 ms
Max Time,0.344 ms
Average Memory,6.453 MB
Max Memory,6.730 MB
