Run,Time(ms),Memory(Bytes)
1,0.199,6774784
2,0.190,7045120
3,0.190,6860800
4,0.193,6725632
5,0.198,6938624
6,0.191,6316032
7,0.190,6930432
8,0.190,6901760
9,0.193,6848512
10,0.191,7036928
11,0.191,6930432
12,0.193,6905856
13,0.195,6942720
14,0.198,6914048
15,0.193,7012352
16,0.190,6938624
17,0.198,6918144
18,0.193,6774784
19,0.191,7012352
20,0.211,6848512
21,0.193,6643712
22,0.192,6586368
23,0.190,6922240
24,0.190,6950912
25,0.209,6959104
26,0.319,6647808
27,0.192,6930432
28,0.199,6856704
29,0.191,6610944
30,0.198,7000064
31,0.192,6852608
32,0.225,6356992
33,0.197,6316032
34,0.200,6901760
35,0.194,6918144
36,0.205,7000064
37,0.190,6586368
38,0.192,6807552
39,0.197,6762496
40,0.191,6725632
41,0.190,6631424
42,0.233,6856704
43,0.191,7008256
44,0.206,7049216
45,0.191,6582272
46,0.195,7045120
47,0.205,6643712
48,0.191,7012352
49,0.192,7045120
50,0.190,6660096
51,0.190,7028736
52,0.192,7028736
53,0.191,6852608
54,0.192,6660096
55,0.198,6955008
56,0.201,6901760
57,0.196,6914048
58,0.198,6942720
59,0.191,6942720
60,0.191,6942720
61,0.192,6950912
62,0.195,7008256
63,0.250,6897664
64,0.190,6955008
65,0.195,6852608
66,0.195,7008256
67,0.191,6742016
68,0.206,6742016
69,0.193,6901760
70,0.199,6787072
71,0.198,6942720
72,0.190,6901760
73,0.189,6725632
74,0.193,6733824
75,0.192,7045120
76,0.193,6668288
77,0.192,6926336
78,0.198,7057408
79,0.193,6631424
80,0.191,6635520
81,0.190,6930432
82,0.191,6774784
83,0.192,7053312
84,0.196,6631424
85,0.191,6995968
86,0.190,6942720
87,0.198,6467584
88,0.196,6848512
89,0.199,6942720
90,0.193,6623232
91,0.192,6995968
92,0.190,6918144
93,0.262,512000
94,0.226,7000064
95,0.190,6729728
96,0.190,6991872
97,0.195,6582272
98,0.196,6582272
99,0.193,6762496
100,0.191,7000064

Statistics:
Average Time,0.198 ms
Max Time,0.319 ms
Average Memory,6.466 MB
Max Memory,6.730 MB
