Run,Time(ms),Memory(Bytes)
1,598.969,15572992
2,726.901,15560704
3,726.967,15577088
4,729.708,15478784
5,730.061,15679488
6,726.607,15581184
7,600.381,15581184
8,727.087,15548416
9,731.806,15626240
10,772.871,15572992
11,725.409,15470592
12,729.012,15622144
13,725.090,15577088
14,725.454,15568896
15,726.807,15601664
16,597.942,15671296
17,727.439,15581184
18,725.390,15499264
19,745.339,15486976
20,732.702,15572992
21,726.146,15503360
22,597.943,15572992
23,724.059,15503360
24,725.559,15601664
25,733.401,15470592
26,997.802,15589376
27,731.820,15622144
28,727.096,15589376
29,726.409,15474688
30,728.334,15589376
31,731.540,15589376
32,728.298,15671296
33,729.732,15699968
34,725.753,15667200
35,599.692,15626240
36,725.879,15478784
37,731.618,15581184
38,728.939,15474688
39,726.533,15671296
40,724.592,15667200
41,724.572,15650816
42,725.623,15577088
43,725.494,15679488
44,725.510,15671296
45,731.426,15597568
46,730.045,15466496
47,725.906,15568896
48,728.834,15462400
49,724.223,15585280
50,601.796,15491072
51,727.071,15556608
52,725.390,15675392
53,725.672,15589376
54,725.391,15507456
55,602.856,15503360
56,728.166,15560704
57,725.210,15679488
58,601.298,15503360
59,728.250,15572992
60,725.287,15556608
61,600.081,15667200
62,724.724,15482880
63,725.970,15446016
64,726.861,15474688
65,603.221,15679488
66,726.656,15556608
67,724.645,15622144
68,731.605,15585280
69,598.083,15486976
70,725.811,15622144
71,726.863,15470592
72,724.456,15503360
73,726.534,15667200
74,725.045,15679488
75,726.910,15556608
76,602.003,15486976
77,726.260,15572992
78,725.146,15556608
79,726.029,15577088
80,734.724,15667200
81,727.344,15577088
82,723.929,15478784
83,725.252,15626240
84,722.442,15499264
85,724.445,15577088
86,723.507,15679488
87,726.856,15474688
88,722.774,15556608
89,724.870,15622144
90,728.530,15478784
91,724.694,15572992
92,728.002,15671296
93,600.775,15491072
94,726.127,15564800
95,728.071,15470592
96,725.406,15568896
97,726.732,15581184
98,725.527,15499264
99,726.282,15491072
100,729.400,15491072

Statistics:
Average Time,713.837 ms
Max Time,997.802 ms
Average Memory,14.847 MB
Max Memory,14.973 MB
