Run,Time(ms),Memory(Bytes)
1,4.943,11153408
2,4.968,11173888
3,4.950,11255808
4,4.893,11255808
5,4.954,11251712
6,5.128,11300864
7,124.430,11116544
8,5.125,11165696
9,5.262,11272192
10,5.050,11149312
11,5.041,11145216
12,5.018,11300864
13,4.936,11177984
14,4.948,11243520
15,4.964,11272192
16,4.915,11268096
17,4.922,11153408
18,5.145,11272192
19,4.966,11157504
20,4.942,11247616
21,4.895,11202560
22,4.908,11341824
23,4.914,11231232
24,4.913,11300864
25,4.932,11247616
26,5.059,11247616
27,4.988,11300864
28,4.936,11259904
29,4.977,11149312
30,4.907,11165696
31,4.958,11177984
32,4.955,11124736
33,4.961,11350016
34,4.935,11145216
35,124.554,11276288
36,4.921,11247616
37,4.924,11255808
38,4.895,11341824
39,4.894,11300864
40,4.945,11247616
41,4.943,11300864
42,4.901,11190272
43,4.905,11350016
44,4.933,11173888
45,5.164,11157504
46,5.187,11264000
47,4.956,11255808
48,4.906,11345920
49,4.916,11165696
50,4.903,11231232
51,4.902,11149312
52,4.871,11153408
53,4.902,11145216
54,123.691,11255808
55,4.895,11255808
56,4.904,11165696
57,4.872,11350016
58,4.901,11255808
59,4.885,11145216
60,4.926,11345920
61,4.958,11264000
62,4.932,11173888
63,4.960,11165696
64,4.920,11173888
65,5.018,11259904
66,4.921,11173888
67,4.951,11153408
68,4.930,11194368
69,4.904,11276288
70,4.900,11145216
71,4.892,11165696
72,4.923,11268096
73,123.716,11235328
74,5.009,11255808
75,4.931,11161600
76,4.963,11300864
77,4.891,11251712
78,4.976,11247616
79,4.918,11264000
80,4.954,11296768
81,4.907,11173888
82,4.999,11300864
83,5.015,11177984
84,5.138,11251712
85,4.920,11149312
86,5.009,11259904
87,4.873,11177984
88,5.074,11161600
89,4.939,11276288
90,4.898,11272192
91,4.959,11268096
92,5.287,11296768
93,4.954,11276288
94,4.927,11264000
95,4.939,11177984
96,4.927,11296768
97,4.956,11272192
98,4.932,11157504
99,4.982,11157504
100,4.934,11345920

Statistics:
Average Time,9.725 ms
Max Time,124.554 ms
Average Memory,10.710 MB
Max Memory,10.824 MB
