Run,Time(ms),Memory(Bytes)
1,154.089,11296768
2,30.079,11329536
3,30.090,11325440
4,157.389,11296768
5,30.141,11247616
6,30.422,11321344
7,155.815,11268096
8,30.012,11333632
9,30.445,11165696
10,154.821,11624448
11,30.075,11235328
12,30.191,11247616
13,29.881,11345920
14,30.260,11239424
15,30.115,11214848
16,29.890,11345920
17,29.895,11218944
18,155.783,11296768
19,29.961,11333632
20,29.750,11333632
21,154.391,11321344
22,30.074,11264000
23,30.030,11350016
24,29.870,11235328
25,30.039,11210752
26,29.861,11325440
27,29.886,11235328
28,30.649,11153408
29,155.382,11231232
30,30.075,11206656
31,29.832,11333632
32,154.759,11161600
33,30.023,11333632
34,30.231,11173888
35,29.793,11268096
36,29.987,11247616
37,155.620,11206656
38,29.949,11321344
39,30.134,11177984
40,155.777,11243520
41,30.790,11350016
42,30.046,11325440
43,154.698,11341824
44,29.931,11149312
45,29.941,11317248
46,29.743,11235328
47,30.828,11231232
48,154.059,11333632
49,29.794,11333632
50,29.887,11231232
51,155.318,11264000
52,29.712,11333632
53,29.876,11210752
54,153.516,11350016
55,29.784,11210752
56,30.300,11153408
57,29.969,11325440
58,30.006,11247616
59,155.430,11325440
60,29.844,11198464
61,30.050,11214848
62,154.851,11149312
63,30.612,11206656
64,30.163,11292672
65,155.312,11231232
66,30.602,11206656
67,30.157,11165696
68,30.475,11243520
69,29.926,11210752
70,30.235,11333632
71,30.384,11264000
72,30.576,11341824
73,155.170,11173888
74,29.888,11317248
75,30.034,11317248
76,154.751,11206656
77,30.227,11190272
78,29.889,11333632
79,155.000,11251712
80,29.986,11296768
81,30.494,11243520
82,30.065,11341824
83,30.300,11296768
84,154.896,11345920
85,30.034,11341824
86,30.642,11243520
87,154.512,11161600
88,29.637,11235328
89,29.930,11210752
90,29.867,11161600
91,30.136,11350016
92,29.998,11190272
93,29.901,11239424
94,29.846,11251712
95,154.360,11214848
96,30.142,11350016
97,30.620,11210752
98,154.927,11296768
99,29.905,11300864
100,30.321,11300864

Statistics:
Average Time,60.078 ms
Max Time,157.389 ms
Average Memory,10.745 MB
Max Memory,11.086 MB
