Run,Time(ms),Memory(Bytes)
1,26.087,11173888
2,26.167,11161600
3,26.208,11243520
4,26.244,11255808
5,26.507,11243520
6,26.285,11264000
7,26.579,11264000
8,26.289,11276288
9,26.515,11272192
10,26.124,11153408
11,149.504,11354112
12,26.117,11161600
13,151.239,11173888
14,26.978,11235328
15,151.663,11145216
16,26.561,11161600
17,151.152,11231232
18,26.239,11255808
19,149.856,11145216
20,26.191,11243520
21,26.256,11350016
22,26.495,11272192
23,26.244,11264000
24,26.666,11173888
25,26.269,11259904
26,26.445,11177984
27,26.421,11755520
28,26.275,11177984
29,26.177,11259904
30,26.400,11296768
31,26.407,11259904
32,27.083,11259904
33,26.532,11198464
34,150.780,11235328
35,26.394,11272192
36,150.761,11157504
37,26.306,11272192
38,150.881,11300864
39,26.314,11300864
40,151.917,11161600
41,26.117,11149312
42,150.374,11276288
43,26.254,11165696
44,26.699,11145216
45,26.165,11264000
46,26.557,11272192
47,26.197,11235328
48,26.217,11177984
49,26.212,11177984
50,26.465,11341824
51,26.365,11247616
52,26.197,11255808
53,26.434,11251712
54,26.514,11153408
55,27.053,11247616
56,26.348,11354112
57,26.497,11259904
58,41.626,11231232
59,26.166,11173888
60,27.573,11694080
61,27.292,11153408
62,26.161,11173888
63,26.258,11165696
64,26.148,11153408
65,26.649,11341824
66,26.415,11177984
67,26.730,11141120
68,26.192,11341824
69,26.368,11350016
70,26.246,11161600
71,26.772,11247616
72,26.494,11231232
73,26.426,11177984
74,26.256,11173888
75,151.255,11354112
76,27.218,11239424
77,149.881,11157504
78,26.200,11177984
79,150.532,11264000
80,26.560,11247616
81,151.208,11264000
82,26.203,11345920
83,150.235,11177984
84,26.359,11354112
85,26.243,11272192
86,26.277,11247616
87,26.258,11100160
88,26.205,11173888
89,26.265,11350016
90,26.806,11161600
91,26.303,11350016
92,26.456,11354112
93,26.335,11173888
94,26.730,11173888
95,26.416,11259904
96,26.462,11161600
97,26.355,11272192
98,151.035,11145216
99,26.475,11145216
100,150.699,11264000

Statistics:
Average Time,47.709 ms
Max Time,151.917 ms
Average Memory,10.720 MB
Max Memory,11.211 MB
