Run,Time(ms),Memory(Bytes)
1,1.917,6995968
2,1.930,6938624
3,2.061,7049216
4,1.931,6914048
5,1.996,6938624
6,1.990,7057408
7,1.922,6901760
8,1.977,6860800
9,1.980,7012352
10,1.942,7045120
11,2.159,7049216
12,1.948,7028736
13,1.954,6926336
14,1.931,6823936
15,1.932,6901760
16,1.958,6844416
17,1.984,7045120
18,1.949,7045120
19,1.910,7028736
20,1.980,6852608
21,1.907,6914048
22,1.957,7000064
23,1.947,6950912
24,1.925,6860800
25,1.941,6901760
26,2.004,7049216
27,2.004,6938624
28,1.930,6848512
29,1.907,6938624
30,1.925,6995968
31,1.957,6995968
32,1.890,6950912
33,1.942,7008256
34,2.032,6852608
35,1.963,6975488
36,1.970,7004160
37,1.963,6852608
38,1.893,7004160
39,1.957,7004160
40,1.971,6905856
41,1.936,6918144
42,1.960,6938624
43,1.955,7053312
44,1.920,7720960
45,2.016,7028736
46,2.024,7004160
47,2.247,6918144
48,1.989,6938624
49,1.905,6897664
50,1.950,6938624
51,1.983,6848512
52,1.961,6955008
53,1.986,6897664
54,1.952,6852608
55,1.954,6893568
56,2.003,6901760
57,2.018,7000064
58,1.922,6942720
59,1.979,7057408
60,1.955,7049216
61,2.009,6914048
62,1.930,6955008
63,1.931,6901760
64,1.898,7753728
65,1.967,7032832
66,1.996,6914048
67,1.893,6950912
68,1.949,6852608
69,1.937,6901760
70,1.952,6938624
71,1.967,6995968
72,1.923,6942720
73,1.947,6930432
74,1.985,7004160
75,1.927,6901760
76,1.980,7049216
77,1.969,6905856
78,1.981,6918144
79,1.902,7032832
80,1.944,6918144
81,1.999,6848512
82,1.902,6901760
83,1.996,7045120
84,1.932,6955008
85,1.959,7028736
86,1.953,6914048
87,1.900,7000064
88,1.936,6918144
89,2.015,7000064
90,1.919,6852608
91,1.966,6860800
92,1.915,6901760
93,1.954,6901760
94,1.954,6942720
95,1.912,7008256
96,1.981,6955008
97,1.909,7057408
98,1.954,7049216
99,2.012,6938624
100,1.941,6914048

Statistics:
Average Time,1.959 ms
Max Time,2.247 ms
Average Memory,6.644 MB
Max Memory,7.395 MB
