Run,Time(ms),Memory(Bytes)
1,0.154,7032832
2,0.143,7000064
3,0.145,7004160
4,0.131,6852608
5,0.170,6930432
6,0.170,7053312
7,0.167,6995968
8,0.131,6307840
9,0.131,6901760
10,0.172,7008256
11,0.175,6942720
12,0.132,6897664
13,0.169,6901760
14,0.170,6852608
15,0.158,7028736
16,0.168,7028736
17,0.168,7008256
18,0.136,7004160
19,0.146,6918144
20,0.166,7053312
21,0.137,6885376
22,0.153,6914048
23,0.161,6848512
24,0.153,6926336
25,0.169,7000064
26,0.131,6782976
27,0.131,6955008
28,0.139,6914048
29,0.157,6918144
30,114.691,6901760
31,0.150,7045120
32,0.124,5836800
33,0.129,5844992
34,0.137,6926336
35,0.155,7000064
36,0.134,6848512
37,0.137,6926336
38,0.167,7057408
39,0.137,7053312
40,0.170,6914048
41,0.165,7008256
42,0.140,6848512
43,0.131,6914048
44,0.134,6938624
45,0.131,7032832
46,0.174,6848512
47,0.167,6856704
48,0.174,6942720
49,0.171,6918144
50,0.159,6950912
51,0.132,6995968
52,0.134,6852608
53,0.129,6131712
54,0.130,6905856
55,0.132,6901760
56,0.169,6938624
57,0.130,6905856
58,0.131,7032832
59,0.133,6897664
60,0.130,7028736
61,0.135,6942720
62,0.168,6901760
63,0.150,6856704
64,0.168,6991872
65,0.130,7008256
66,0.133,7045120
67,0.134,6860800
68,0.133,7032832
69,0.139,6914048
70,0.136,7000064
71,0.166,6848512
72,0.134,6856704
73,0.132,6901760
74,0.132,6852608
75,0.131,6918144
76,0.134,6680576
77,0.131,7008256
78,0.130,7012352
79,0.131,6938624
80,0.132,6901760
81,0.159,6852608
82,0.153,6950912
83,0.165,6914048
84,0.125,7004160
85,0.133,6897664
86,0.134,6938624
87,0.133,6930432
88,0.133,7028736
89,0.133,7000064
90,0.130,6901760
91,0.133,7012352
92,0.132,6893568
93,0.133,7045120
94,0.136,7008256
95,0.137,6852608
96,0.133,6901760
97,0.132,6377472
98,0.131,6955008
99,0.132,6914048
100,0.133,6914048

Statistics:
Average Time,1.290 ms
Max Time,114.691 ms
Average Memory,6.579 MB
Max Memory,6.730 MB
