Run,Time(ms),Memory(Bytes)
1,0.138,7057408
2,0.140,6938624
3,0.140,6901760
4,0.140,6914048
5,0.142,7004160
6,0.223,6959104
7,0.139,6942720
8,0.140,6901760
9,0.218,6918144
10,0.140,6918144
11,0.223,7045120
12,0.138,6914048
13,0.211,6922240
14,0.146,6897664
15,0.143,6942720
16,0.143,7000064
17,0.163,7000064
18,0.202,6852608
19,0.132,6918144
20,0.163,6914048
21,0.136,6930432
22,0.138,7053312
23,0.139,7049216
24,0.136,6918144
25,0.140,6856704
26,0.213,6934528
27,0.148,6897664
28,0.140,7049216
29,0.144,6905856
30,0.138,6914048
31,0.139,7032832
32,0.221,6905856
33,0.148,6901760
34,0.234,7004160
35,0.217,6926336
36,0.141,6881280
37,0.214,6942720
38,0.222,6860800
39,0.215,6905856
40,0.141,6914048
41,0.215,6848512
42,0.141,7045120
43,0.241,6914048
44,0.138,6860800
45,0.138,6848512
46,0.158,6901760
47,0.136,6942720
48,0.211,6914048
49,0.211,7004160
50,0.214,7008256
51,0.218,7012352
52,0.232,7000064
53,0.137,6987776
54,0.206,7057408
55,0.223,6914048
56,0.214,7008256
57,0.208,6905856
58,0.138,7053312
59,0.136,6848512
60,0.135,7057408
61,0.128,6758400
62,0.129,6668288
63,0.133,6578176
64,0.134,6635520
65,0.136,6737920
66,0.129,6635520
67,0.128,6742016
68,0.130,6918144
69,0.133,6856704
70,0.203,7045120
71,0.205,6897664
72,0.130,7045120
73,0.134,6897664
74,0.144,7045120
75,0.147,7057408
76,0.155,6905856
77,0.136,6995968
78,0.135,6995968
79,0.152,6955008
80,0.163,7000064
81,0.211,6938624
82,0.127,7032832
83,0.275,6938624
84,0.185,7053312
85,0.133,6918144
86,0.258,7028736
87,0.148,6905856
88,0.214,6938624
89,0.136,7012352
90,0.134,6930432
91,0.133,6643712
92,0.130,6656000
93,0.137,6684672
94,0.137,6942720
95,0.234,6950912
96,0.261,7057408
97,0.132,6856704
98,0.132,6860800
99,0.221,6918144
100,0.133,6926336

Statistics:
Average Time,0.166 ms
Max Time,0.275 ms
Average Memory,6.603 MB
Max Memory,6.730 MB
