Run,Time(ms),Memory(Bytes)
1,0.148,6733824
2,0.183,6918144
3,0.144,6656000
4,0.147,6729728
5,0.149,6643712
6,0.158,6672384
7,0.188,6914048
8,0.144,6656000
9,0.185,6905856
10,0.144,6897664
11,0.145,6647808
12,0.145,6569984
13,0.150,6778880
14,0.145,6918144
15,0.151,7008256
16,0.143,7061504
17,0.151,7008256
18,0.150,6926336
19,0.149,6955008
20,0.146,7004160
21,0.145,6672384
22,0.144,6840320
23,0.145,6934528
24,0.146,6860800
25,0.152,6950912
26,0.145,6860800
27,0.145,6856704
28,0.149,6586368
29,0.148,6938624
30,0.145,6942720
31,0.144,6848512
32,0.144,6995968
33,0.151,6938624
34,0.153,6463488
35,0.144,6918144
36,0.145,7012352
37,0.145,7032832
38,0.145,7045120
39,0.144,6995968
40,0.145,7012352
41,0.146,6938624
42,0.145,6848512
43,0.153,7000064
44,0.151,6914048
45,0.151,6905856
46,0.147,6848512
47,0.148,6778880
48,0.145,7008256
49,0.144,6995968
50,0.145,6856704
51,0.146,7053312
52,0.155,7053312
53,0.147,6950912
54,0.153,7028736
55,0.172,6914048
56,0.144,6643712
57,0.144,6742016
58,0.144,7045120
59,0.146,6668288
60,0.146,6995968
61,0.144,6942720
62,0.144,6856704
63,0.145,6918144
64,0.146,6942720
65,0.145,7004160
66,0.146,6959104
67,0.145,6774784
68,0.144,7045120
69,0.144,7008256
70,0.144,6672384
71,0.151,6848512
72,0.144,6856704
73,0.146,6852608
74,0.145,7049216
75,0.146,6901760
76,0.151,6643712
77,0.152,6725632
78,0.149,6627328
79,0.147,6729728
80,0.144,6619136
81,0.150,6758400
82,0.151,6918144
83,0.146,6901760
84,0.146,6930432
85,0.145,6668288
86,0.147,7000064
87,0.147,6914048
88,0.145,6995968
89,0.144,6942720
90,0.143,6897664
91,0.150,6922240
92,0.145,6729728
93,0.147,6901760
94,0.148,7049216
95,0.145,6930432
96,0.146,6930432
97,0.151,6221824
98,0.146,6590464
99,0.146,7000064
100,0.173,6901760

Statistics:
Average Time,0.148 ms
Max Time,0.188 ms
Average Memory,6.548 MB
Max Memory,6.734 MB
