Run,Time(ms),Memory(Bytes)
1,443.069,13082624
2,437.895,13156352
3,439.774,13193216
4,436.976,13070336
5,439.166,13189120
6,440.339,13225984
7,437.339,13176832
8,439.398,13168640
9,437.501,13082624
10,437.294,13070336
11,439.578,13156352
12,437.594,13021184
13,438.482,13078528
14,438.221,13156352
15,436.811,13168640
16,437.318,13156352
17,311.709,13189120
18,312.480,13275136
19,438.699,13070336
20,439.166,13283328
21,436.634,13176832
22,314.121,13189120
23,315.181,13099008
24,314.774,13172736
25,490.671,13197312
26,439.157,13156352
27,439.017,13189120
28,442.896,13094912
29,438.745,13099008
30,438.733,13168640
31,439.278,13176832
32,437.339,13275136
33,440.771,13201408
34,439.359,13201408
35,438.061,13176832
36,438.226,13230080
37,439.220,13176832
38,443.991,13070336
39,439.321,13189120
40,438.035,13189120
41,438.184,13176832
42,311.329,13062144
43,312.899,13070336
44,315.554,13201408
45,313.107,13180928
46,311.331,13189120
47,312.475,13062144
48,313.436,13070336
49,312.994,13168640
50,313.135,13176832
51,314.314,13070336
52,311.277,13189120
53,311.292,13189120
54,311.921,13066240
55,313.568,13283328
56,439.198,13189120
57,437.895,13189120
58,438.341,13168640
59,437.704,13041664
60,313.009,13176832
61,438.543,13189120
62,439.629,13180928
63,438.765,13156352
64,439.526,13062144
65,319.416,13275136
66,316.759,13099008
67,314.383,13021184
68,314.707,13094912
69,316.001,13225984
70,311.099,13156352
71,312.397,13201408
72,312.862,13062144
73,436.785,13201408
74,440.899,13062144
75,437.102,13201408
76,437.653,13156352
77,439.106,13275136
78,439.802,13283328
79,443.107,13176832
80,439.121,13225984
81,438.266,13053952
82,437.139,13283328
83,438.326,13156352
84,441.054,13074432
85,473.406,13189120
86,437.806,13082624
87,439.279,13283328
88,314.086,13201408
89,314.685,13074432
90,313.855,13082624
91,314.396,13070336
92,313.645,13189120
93,315.133,13111296
94,315.884,13275136
95,316.776,13070336
96,319.311,13070336
97,313.324,13082624
98,313.112,13099008
99,314.208,13176832
100,437.656,13135872

Statistics:
Average Time,389.743 ms
Max Time,490.671 ms
Average Memory,12.545 MB
Max Memory,12.668 MB
