Run,Time(ms),Memory(Bytes)
1,260.608,15712256
2,330.974,15790080
3,278.733,15773696
4,308.001,15794176
5,278.087,15654912
6,326.158,15736832
7,281.311,15646720
8,322.053,15654912
9,264.183,15761408
10,284.977,15851520

Statistics:
Average Time,293.509 ms
Max Time,330.974 ms
Average Memory,15.009 MB
Max Memory,15.117 MB
