Run,Time(ms),Memory(Bytes)
1,0.877,7147520
2,0.918,7131136
3,0.953,7233536
4,0.972,7213056
5,0.965,7127040
6,1.100,7090176
7,1.051,7127040
8,1.043,7168000
9,0.990,7122944
10,1.253,7172096

Statistics:
Average Time,1.012 ms
Max Time,1.253 ms
Average Memory,6.822 MB
Max Memory,6.898 MB
