Run,Time(ms),Memory(Bytes)
1,17.840,8458240
2,17.054,8368128
3,29.620,8495104
4,15.466,8372224
5,17.645,8368128
6,18.005,8507392
7,20.129,8433664
8,21.076,8454144
9,18.805,8519680
10,14.590,8527872

Statistics:
Average Time,19.023 ms
Max Time,29.620 ms
Average Memory,8.059 MB
Max Memory,8.133 MB
