Run,Time(ms),Memory(Bytes)
1,176.914,9592832
2,180.728,9646080
3,178.985,9674752
4,169.109,9666560
5,180.052,9580544
6,188.082,9646080
7,178.089,9674752
8,170.555,9580544
9,176.997,9568256
10,177.177,9674752

Statistics:
Average Time,177.669 ms
Max Time,188.082 ms
Average Memory,9.184 MB
Max Memory,9.227 MB
