Run,Time(ms),Memory(Bytes)
1,2.127,7176192
2,2.187,7114752
3,2.181,7110656
4,2.114,7114752
5,2.152,7184384
6,2.141,7024640
7,2.120,7176192
8,2.121,7176192
9,2.123,7274496
10,2.121,7110656

Statistics:
Average Time,2.139 ms
Max Time,2.187 ms
Average Memory,6.815 MB
Max Memory,6.938 MB
