Run,Time(ms),Memory(Bytes)
1,5.744,7630848
2,5.588,7626752
3,5.540,7098368
4,5.554,7012352
5,5.737,7680000
6,5.668,7712768
7,5.588,7598080
8,5.609,7737344
9,5.640,7655424
10,5.850,7655424

Statistics:
Average Time,5.652 ms
Max Time,5.850 ms
Average Memory,7.191 MB
Max Memory,7.379 MB
