Run,Time(ms),Memory(Bytes)
1,619.998,7675904
2,593.772,7593984
3,586.756,7737344
4,606.404,7659520
5,576.168,7639040
6,594.889,7733248
7,577.093,7802880
8,593.576,7712768
9,578.666,7798784
10,592.957,7663616

Statistics:
Average Time,592.028 ms
Max Time,619.998 ms
Average Memory,7.345 MB
Max Memory,7.441 MB
