Run,Time(ms),Memory(Bytes)
1,4288.970,7135232
2,4307.420,7094272
3,4348.320,7192576
4,4308.930,7180288
5,4344.300,7094272
6,4350.560,7266304
7,4286.180,7094272
8,4310.750,7172096
9,4287.550,7106560
10,4279.980,7106560

Statistics:
Average Time,4311.296 ms
Max Time,4350.560 ms
Average Memory,6.813 MB
Max Memory,6.930 MB
