Run,Time(ms),Memory(Bytes)
1,0.778,7114752
2,0.764,7122944
3,0.791,7118848
4,0.789,7139328
5,0.790,7143424
6,0.805,7020544
7,0.779,7114752
8,0.788,7180288
9,0.822,7225344
10,0.777,7143424

Statistics:
Average Time,0.788 ms
Max Time,0.822 ms
Average Memory,6.802 MB
Max Memory,6.891 MB
