Run,Time(ms),Memory(Bytes)
1,0.340,7049216
2,0.389,6885376
3,0.387,6930432
4,0.347,6930432
5,0.377,7008256
6,0.375,6942720
7,0.352,7008256
8,0.743,6946816
9,0.337,6946816
10,0.402,6905856

Statistics:
Average Time,0.405 ms
Max Time,0.743 ms
Average Memory,6.633 MB
Max Memory,6.723 MB
