Run,Time(ms),Memory(Bytes)
1,3.571,7053312
2,3.639,6946816
3,3.607,6946816
4,3.609,7004160
5,3.563,7000064
6,3.699,6905856
7,3.601,6860800
8,3.581,6934528
9,3.622,7008256
10,3.521,7049216

Statistics:
Average Time,3.601 ms
Max Time,3.699 ms
Average Memory,6.648 MB
Max Memory,6.727 MB
