Run,Time(ms),Memory(Bytes)
1,0.180,6942720
2,0.169,7004160
3,0.155,7000064
4,0.160,6918144
5,0.172,6942720
6,0.183,7000064
7,0.171,6922240
8,0.165,6918144
9,3.209,9986048
10,0.170,6946816
11,0.194,6905856
12,0.162,7032832
13,3.224,11395072
14,0.178,7012352
15,0.184,6918144
16,0.160,6631424
17,0.176,6905856
18,0.167,6942720
19,3.295,11198464
20,0.163,7049216
21,0.159,6930432
22,0.185,7053312
23,0.190,6778880
24,0.188,6942720
25,0.175,6918144
26,0.190,6852608
27,0.174,6750208
28,0.169,6582272
29,0.185,6574080
30,0.191,6729728
31,0.164,7000064
32,3.254,11472896
33,0.177,6852608
34,0.162,6762496
35,3.415,11485184
36,0.188,6909952
37,0.175,6746112
38,3.298,11456512
39,0.167,6631424
40,0.174,6991872
41,0.174,6905856
42,0.178,6955008
43,0.166,7004160
44,0.182,6905856
45,0.173,6377472
46,0.167,6909952
47,0.160,6905856
48,0.182,6930432
49,3.406,11214848
50,0.183,7061504
51,0.170,6656000
52,0.179,6922240
53,0.175,6905856
54,0.240,6791168
55,0.165,540672
56,3.289,11374592
57,0.173,6918144
58,0.167,7000064
59,3.367,11206656
60,0.175,6766592
61,0.178,6922240
62,0.151,7008256
63,0.158,6860800
64,3.297,11419648
65,0.155,6930432
66,0.181,7053312
67,0.185,7000064
68,0.181,6729728
69,0.174,6733824
70,0.193,6905856
71,0.204,6934528
72,0.175,6647808
73,0.165,6901760
74,0.238,6942720
75,0.197,6852608
76,0.205,6852608
77,0.179,6955008
78,0.182,6918144
79,0.157,6942720
80,3.443,11489280
81,0.167,6922240
82,0.179,6922240
83,0.169,7045120
84,0.176,7004160
85,0.174,7000064
86,0.157,6852608
87,0.167,6647808
88,0.176,6918144
89,0.168,6590464
90,3.241,11345920
91,3.336,11202560
92,0.178,6942720
93,0.177,6860800
94,0.182,6905856
95,3.343,11485184
96,3.248,11083776
97,0.178,6725632
98,0.180,6651904
99,0.168,6651904
100,0.185,6959104

Statistics:
Average Time,0.646 ms
Max Time,3.443 ms
Average Memory,7.124 MB
Max Memory,10.957 MB
