Run,Time(ms),Memory(Bytes)
1,427.529,11747328
2,432.354,11726848
3,429.583,11644928
4,302.636,11628544
5,301.768,11599872
6,297.004,11612160
7,297.765,11722752
8,305.162,11595776
9,430.103,11567104
10,418.710,11649024
11,303.487,11653120
12,297.643,11759616
13,305.473,11718656
14,301.517,11735040
15,299.321,11739136
16,299.185,11759616
17,424.277,11743232
18,427.287,11616256
19,424.563,11763712
20,427.667,11665408
21,422.402,11649024
22,301.537,11722752
23,307.188,11636736
24,300.204,11763712
25,302.047,11636736
26,306.735,11628544
27,311.612,11575296
28,298.951,11616256
29,312.587,11718656
30,434.971,11608064
31,425.455,11722752
32,297.020,11653120
33,420.747,11628544
34,437.874,11665408
35,425.965,11640832
36,298.803,11739136
37,306.546,11628544
38,301.072,11722752
39,299.410,11628544
40,317.290,11522048
41,301.767,11751424
42,301.790,11722752
43,304.450,11747328
44,307.933,11710464
45,298.084,11665408
46,310.316,11612160
47,298.502,11616256
48,426.872,11689984
49,427.583,11689984
50,433.544,11718656
51,429.561,11608064
52,423.058,11616256
53,430.259,11665408
54,299.078,11735040
55,297.168,11599872
56,297.717,11616256
57,302.955,11669504
58,297.412,11612160
59,425.908,11739136
60,430.819,11649024
61,423.857,11669504
62,422.927,11747328
63,304.543,11759616
64,427.292,11743232
65,299.150,11743232
66,299.897,11735040
67,300.432,11603968
68,304.375,11612160
69,305.678,11644928
70,427.261,11616256
71,423.584,11726848
72,428.260,11735040
73,426.711,11608064
74,294.619,11739136
75,298.440,11718656
76,299.796,11763712
77,308.177,11649024
78,300.980,11718656
79,420.279,11644928
80,420.918,11763712
81,301.364,11669504
82,306.714,11689984
83,298.906,11739136
84,300.574,11722752
85,301.014,11612160
86,421.816,11718656
87,423.932,11612160
88,424.964,11579392
89,299.282,11644928
90,298.708,11608064
91,297.471,11739136
92,294.372,11763712
93,294.997,11726848
94,425.517,11722752
95,425.282,11653120
96,435.061,11755520
97,432.633,11665408
98,295.471,11722752
99,304.892,11636736
100,297.161,11649024

Statistics:
Average Time,350.435 ms
Max Time,437.874 ms
Average Memory,11.137 MB
Max Memory,11.219 MB
