Run,Time(ms),Memory(Bytes)
1,0.173,7004160
2,0.179,6586368
3,0.175,6791168
4,0.193,6402048
5,0.151,6676480
6,0.299,6635520
7,0.166,6586368
8,3.291,11087872
9,3.220,11378688
10,0.159,6492160
11,0.156,6782976
12,0.186,6930432
13,0.168,6516736
14,121.750,11067392
15,0.161,6901760
16,0.152,6631424
17,0.179,6672384
18,0.160,6782976
19,0.156,6844416
20,3.249,11337728
21,0.171,6979584
22,0.179,6651904
23,0.164,6631424
24,0.168,7000064
25,0.175,6676480
26,0.157,6660096
27,0.178,6635520
28,0.167,6635520
29,0.182,6930432
30,0.163,6635520
31,0.158,6467584
32,0.149,6742016
33,114.710,7004160
34,0.158,6676480
35,0.162,6922240
36,3.403,11202560
37,3.316,10805248
38,0.165,6934528
39,0.163,6762496
40,0.162,7053312
41,0.170,6791168
42,0.165,6942720
43,0.183,6766592
44,0.154,6942720
45,0.176,7012352
46,0.160,7053312
47,0.182,6627328
48,0.245,6860800
49,0.156,6737920
50,0.184,6651904
51,0.152,6672384
52,0.167,6369280
53,0.161,6041600
54,0.161,7049216
55,0.171,6930432
56,0.172,6742016
57,0.179,6516736
58,0.171,7016448
59,0.179,6651904
60,0.155,6946816
61,0.167,6684672
62,0.184,7004160
63,0.142,6942720
64,0.147,6946816
65,0.163,7004160
66,0.161,7004160
67,0.195,6934528
68,0.165,7016448
69,0.157,7057408
70,0.180,6729728
71,0.162,6901760
72,0.162,6852608
73,0.190,6930432
74,0.167,6635520
75,0.145,7049216
76,0.154,6946816
77,0.147,6844416
78,0.158,6377472
79,0.162,7004160
80,0.168,6959104
81,3.312,11067392
82,0.221,6762496
83,0.176,6729728
84,0.153,6942720
85,0.174,6635520
86,0.162,6955008
87,0.173,6946816
88,0.151,6393856
89,0.166,6782976
90,0.166,6688768
91,0.149,7036928
92,3.277,11153408
93,0.161,7000064
94,0.156,6864896
95,0.157,6647808
96,0.165,6909952
97,0.166,6672384
98,3.321,11476992
99,0.157,6635520
100,0.169,7036928

Statistics:
Average Time,2.780 ms
Max Time,121.750 ms
Average Memory,6.853 MB
Max Memory,10.945 MB
