Time(ms),Memory(Bytes)
151.792,7933952.0
28.217,7577600.0
151.318,7471104.0
28.721,7540736.0
153.335,7471104.0
28.461,7475200.0
151.804,7491584.0
28.004,7516160.0
28.177,7491584.0
28.085,7516160.0
28.152,7520256.0
28.341,7475200.0
28.899,7471104.0
29.494,7401472.0
28.537,7544832.0
28.289,7467008.0
28.023,7471104.0
28.963,7524352.0
28.310,7442432.0
28.224,7573504.0
28.474,7487488.0
29.343,7524352.0
28.307,7430144.0
28.950,7430144.0
28.973,7565312.0
28.634,7561216.0
28.190,7442432.0
29.155,7544832.0
28.887,7557120.0
28.565,7471104.0
28.709,7487488.0
28.539,7540736.0
28.767,7442432.0
28.521,7438336.0
28.514,7438336.0
28.905,7536640.0
28.875,7532544.0
28.347,7438336.0
28.508,7430144.0
28.998,7467008.0
28.301,7401472.0
28.736,7467008.0
28.686,7487488.0
28.177,7548928.0
28.715,7434240.0
28.243,7520256.0
29.226,7540736.0
28.804,7471104.0
28.120,7430144.0
28.390,7372800.0
28.092,7540736.0
28.982,7401472.0
28.462,7520256.0
28.195,7471104.0
28.282,7544832.0
28.191,7512064.0
28.237,7442432.0
28.186,7487488.0
28.001,7573504.0
28.450,7442432.0
28.019,7434240.0
28.551,7397376.0
27.858,7524352.0
28.108,7565312.0
28.471,7524352.0
28.298,7516160.0
27.794,7417856.0
28.479,7520256.0
28.146,7544832.0
29.291,7569408.0
29.251,7520256.0
28.761,7516160.0
28.814,7569408.0
29.019,7491584.0
28.455,7467008.0
28.733,7434240.0
28.083,7446528.0
28.502,7442432.0
28.574,7565312.0
28.148,7557120.0
27.981,7458816.0
152.970,7446528.0
28.205,7344128.0
151.623,7450624.0
28.955,7446528.0
151.656,7434240.0
28.343,7438336.0
153.223,7565312.0
28.677,7434240.0
152.850,7561216.0
27.717,7487488.0
153.026,7462912.0
28.159,7462912.0
153.039,7557120.0
28.331,7438336.0
152.998,7487488.0
28.740,7548928.0
151.684,7438336.0
28.418,7442432.0
152.316,7540736.0
