Time(ms),Memory(Bytes)
566.512,7467008.0
565.908,7471104.0
693.715,7569408.0
689.557,7524352.0
689.817,7544832.0
564.341,7426048.0
695.227,7512064.0
566.937,7397376.0
568.331,7438336.0
696.100,7573504.0
688.378,7446528.0
698.106,7434240.0
695.985,7462912.0
688.888,7397376.0
694.294,7397376.0
690.849,7442432.0
693.424,7438336.0
692.478,7577600.0
693.322,7516160.0
694.220,7471104.0
689.320,7561216.0
690.308,7544832.0
691.806,7516160.0
696.005,7450624.0
689.838,7524352.0
689.791,7561216.0
692.073,7397376.0
691.718,7446528.0
692.887,7360512.0
692.800,7389184.0
690.295,7520256.0
691.596,7471104.0
688.822,7577600.0
692.852,7434240.0
693.623,7467008.0
696.176,7557120.0
688.460,7442432.0
690.305,7397376.0
689.500,7430144.0
690.155,7573504.0
694.154,7475200.0
693.167,7397376.0
730.834,7458816.0
567.395,7438336.0
565.808,7401472.0
569.346,7557120.0
562.605,7565312.0
565.936,7516160.0
567.348,7450624.0
568.568,7512064.0
570.548,7524352.0
561.639,7557120.0
566.815,7434240.0
562.284,7577600.0
562.559,7462912.0
566.704,7520256.0
565.913,7438336.0
571.276,7397376.0
570.275,7434240.0
564.085,7471104.0
565.583,7544832.0
563.037,7397376.0
570.498,7430144.0
563.561,7446528.0
565.192,7577600.0
567.517,7434240.0
565.925,7475200.0
565.085,7438336.0
563.163,7544832.0
566.007,7577600.0
569.180,7487488.0
568.230,7491584.0
566.952,7434240.0
568.126,7512064.0
567.390,7438336.0
563.794,7548928.0
568.790,7446528.0
573.811,7471104.0
567.132,7397376.0
568.530,7434240.0
567.102,7577600.0
566.606,7471104.0
575.145,7438336.0
692.561,7561216.0
565.155,7557120.0
696.840,7540736.0
697.330,7544832.0
689.421,7458816.0
699.680,7487488.0
695.082,7475200.0
718.144,7487488.0
570.843,7438336.0
565.979,7417856.0
566.179,7520256.0
564.225,7417856.0
568.213,7430144.0
563.046,7471104.0
566.611,7548928.0
570.851,7430144.0
569.510,7540736.0
