Time(ms),Memory(Bytes)
2.710,7544832.0
2.723,7471104.0
2.721,7544832.0
2.735,7520256.0
2.754,7467008.0
2.688,7450624.0
2.754,7462912.0
2.746,7438336.0
2.682,7569408.0
120.419,7565312.0
2.648,6942720.0
2.706,7446528.0
2.741,7544832.0
2.702,7434240.0
2.750,7438336.0
2.666,6918144.0
2.701,7548928.0
2.636,7557120.0
2.710,7475200.0
2.697,7561216.0
2.759,7565312.0
2.692,7491584.0
2.711,7557120.0
2.659,6918144.0
2.732,7487488.0
2.752,7544832.0
2.802,7544832.0
2.758,7544832.0
2.797,7462912.0
2.878,7438336.0
2.663,7573504.0
2.913,7401472.0
2.894,7401472.0
2.712,7516160.0
2.811,7401472.0
2.689,7434240.0
2.776,7397376.0
2.693,7401472.0
2.607,7557120.0
2.653,7512064.0
2.715,7548928.0
2.630,7507968.0
2.779,7573504.0
2.688,7368704.0
2.689,7520256.0
2.718,7557120.0
2.651,7565312.0
2.755,7475200.0
2.919,7397376.0
2.746,7557120.0
2.648,7577600.0
2.775,7573504.0
2.704,7012352.0
2.635,7032832.0
2.693,6860800.0
2.723,7434240.0
2.869,7573504.0
2.725,7548928.0
2.666,7446528.0
2.655,6959104.0
2.683,7524352.0
2.767,7512064.0
2.701,7389184.0
2.710,6946816.0
2.670,7569408.0
2.748,7446528.0
2.768,7458816.0
2.746,7516160.0
2.699,7524352.0
2.677,7442432.0
2.823,7569408.0
2.712,7458816.0
2.725,7397376.0
2.728,7434240.0
2.730,7548928.0
2.695,7516160.0
2.702,7577600.0
121.183,7520256.0
2.652,6905856.0
2.761,7516160.0
2.667,7516160.0
2.670,6864896.0
2.683,7540736.0
2.700,7462912.0
2.697,7462912.0
2.648,7471104.0
2.742,7557120.0
2.715,7417856.0
2.639,7450624.0
2.691,7573504.0
2.661,7512064.0
2.679,7569408.0
2.682,7442432.0
2.699,7446528.0
2.669,7512064.0
2.731,7450624.0
2.686,7548928.0
2.687,7561216.0
2.685,7442432.0
2.744,7434240.0
