Time(ms),Memory(Bytes)
0.255,6647808.0
0.252,6963200.0
0.283,6979584.0
0.311,6733824.0
0.278,6582272.0
0.299,6856704.0
0.302,6856704.0
0.289,7016448.0
0.323,6733824.0
0.308,7004160.0
0.283,7057408.0
0.286,6631424.0
0.285,6782976.0
0.301,6586368.0
0.295,6647808.0
0.293,6672384.0
0.291,6901760.0
0.302,7000064.0
0.272,6893568.0
0.264,6791168.0
0.291,6684672.0
0.293,6660096.0
0.329,6905856.0
0.264,6782976.0
0.300,6574080.0
0.257,6791168.0
0.272,6762496.0
0.294,6676480.0
0.305,6676480.0
0.297,7032832.0
0.270,7049216.0
0.321,6778880.0
0.243,6946816.0
0.280,6918144.0
0.429,7036928.0
0.265,6639616.0
0.262,6676480.0
0.298,6651904.0
0.252,6905856.0
0.253,6631424.0
0.247,6639616.0
0.392,7901184.0
0.261,6729728.0
0.303,6664192.0
0.294,6918144.0
0.274,6864896.0
0.275,6643712.0
0.371,6676480.0
0.312,7057408.0
0.282,6901760.0
0.234,6918144.0
0.286,6635520.0
0.305,6660096.0
0.283,6905856.0
0.319,6737920.0
0.264,6942720.0
0.324,7049216.0
0.248,6766592.0
0.324,6909952.0
0.249,6787072.0
0.263,6782976.0
0.349,6922240.0
0.276,7004160.0
0.295,6766592.0
0.445,7680000.0
0.284,6647808.0
0.247,6676480.0
0.293,6594560.0
0.309,6688768.0
0.303,6684672.0
0.286,6684672.0
0.289,6590464.0
0.276,6918144.0
0.269,7057408.0
0.299,7053312.0
0.282,6647808.0
0.355,6664192.0
0.314,6942720.0
0.305,6582272.0
0.288,6651904.0
0.253,6672384.0
0.295,6754304.0
0.434,7471104.0
0.241,6946816.0
0.278,6864896.0
0.268,7008256.0
0.275,6586368.0
0.271,7872512.0
0.283,6627328.0
0.302,6787072.0
0.297,6946816.0
0.300,6909952.0
0.296,6860800.0
0.326,7004160.0
0.270,6930432.0
0.338,7520256.0
0.264,6959104.0
0.297,6672384.0
0.264,6672384.0
0.297,6787072.0
