Time(ms),Memory(Bytes)
0.324,6946816.0
0.330,7061504.0
0.312,6930432.0
0.310,7016448.0
0.311,6918144.0
0.350,6930432.0
0.330,6885376.0
0.341,6918144.0
0.325,6918144.0
0.365,6844416.0
0.311,6852608.0
0.325,7032832.0
0.329,6909952.0
0.322,6901760.0
0.350,6946816.0
0.339,6922240.0
0.317,6946816.0
0.335,6942720.0
0.345,6737920.0
0.351,6729728.0
0.326,6946816.0
0.317,6946816.0
0.477,6901760.0
0.317,7032832.0
0.318,7036928.0
0.323,6942720.0
0.333,6918144.0
0.349,6889472.0
0.324,6918144.0
0.325,6942720.0
0.332,6922240.0
0.337,7053312.0
0.332,6909952.0
0.328,6889472.0
0.321,6590464.0
0.321,6942720.0
0.399,7004160.0
0.332,7000064.0
0.329,6983680.0
0.352,6651904.0
0.340,6733824.0
0.330,6918144.0
0.342,7000064.0
0.331,7008256.0
0.313,6586368.0
0.311,6737920.0
0.319,7053312.0
0.326,6905856.0
0.311,6635520.0
0.313,7049216.0
0.340,6742016.0
0.324,6955008.0
0.340,6918144.0
0.325,6942720.0
0.322,6647808.0
0.332,6647808.0
0.411,6938624.0
0.347,6995968.0
0.324,6938624.0
0.332,6942720.0
0.315,6918144.0
0.322,7036928.0
0.332,6946816.0
0.314,7004160.0
0.316,7032832.0
0.340,7053312.0
0.392,6901760.0
0.345,7016448.0
0.322,6909952.0
0.335,6922240.0
0.316,6647808.0
0.331,6651904.0
0.433,7602176.0
0.318,6586368.0
0.323,6660096.0
0.322,6668288.0
0.356,7012352.0
0.372,6582272.0
0.430,7016448.0
0.321,6942720.0
0.361,7004160.0
0.336,6905856.0
0.325,6918144.0
0.339,6688768.0
0.337,6955008.0
0.311,7008256.0
0.328,6672384.0
0.331,6934528.0
0.335,7696384.0
0.346,6574080.0
0.365,6713344.0
0.327,6766592.0
0.333,6930432.0
0.339,6893568.0
0.317,6684672.0
0.432,7000064.0
0.320,6885376.0
0.339,7032832.0
0.315,6852608.0
0.347,7012352.0
