Run,Time(ms),Memory(Bytes)
1,0.213,6856704
2,0.211,6914048
3,0.212,6823936
4,0.208,6901760
5,0.199,7045120
6,0.199,6787072
7,0.207,6930432
8,0.200,6995968
9,0.216,6950912
10,0.199,6680576
11,0.200,6852608
12,0.198,6672384
13,0.198,6848512
14,0.206,7032832
15,0.200,6922240
16,0.204,6950912
17,0.210,6995968
18,0.205,7000064
19,0.206,6938624
20,0.200,7032832
21,0.206,6918144
22,0.198,6852608
23,0.198,6914048
24,0.198,6856704
25,0.199,6938624
26,0.199,6905856
27,0.200,7008256
28,0.208,7045120
29,0.200,7004160
30,0.230,6897664
31,0.235,6901760
32,0.201,7012352
33,0.199,7049216
34,0.201,6938624
35,0.198,6955008
36,0.224,7032832
37,0.200,7049216
38,0.199,7000064
39,0.196,6918144
40,0.201,7004160
41,0.200,6914048
42,0.202,6901760
43,0.198,7032832
44,0.201,6918144
45,0.200,6848512
46,0.200,6848512
47,0.200,6942720
48,0.206,7049216
49,0.208,6860800
50,0.199,6852608
51,0.200,6950912
52,0.205,7000064
53,0.201,6950912
54,0.224,6848512
55,0.217,6901760
56,0.200,7057408
57,0.201,6942720
58,0.200,6901760
59,0.199,6955008
60,0.226,6901760
61,0.215,7045120
62,0.205,7032832
63,0.214,6901760
64,0.208,7045120
65,0.234,6914048
66,0.220,7053312
67,0.200,7028736
68,0.219,6918144
69,0.202,6897664
70,0.201,6950912
71,0.200,7045120
72,0.206,6995968
73,0.200,6684672
74,0.199,6942720
75,0.211,7045120
76,0.201,6840320
77,0.201,6942720
78,0.205,6918144
79,0.234,6930432
80,0.204,6860800
81,0.201,7049216
82,0.202,6852608
83,0.199,6995968
84,0.201,6897664
85,0.200,6938624
86,0.202,7028736
87,0.199,7028736
88,0.200,6868992
89,0.219,6926336
90,0.199,6905856
91,0.210,6926336
92,0.203,6914048
93,0.201,6938624
94,0.198,6463488
95,0.200,7053312
96,0.201,6938624
97,0.206,6942720
98,0.200,7000064
99,0.200,7004160
100,0.200,6918144

Statistics:
Average Time,0.205 ms
Max Time,0.235 ms
Average Memory,6.614 MB
Max Memory,6.730 MB
