Run,Time(ms),Memory(Bytes)
1,0.236,7028736
2,0.228,6938624
3,0.233,6758400
4,0.303,6938624
5,0.228,6459392
6,0.234,7032832
7,0.232,6627328
8,0.241,7000064
9,0.236,6578176
10,0.247,7000064
11,0.231,6582272
12,0.227,6914048
13,0.239,6737920
14,0.227,6942720
15,0.226,6914048
16,0.354,7004160
17,0.228,6656000
18,0.236,6725632
19,0.233,6569984
20,0.238,7045120
21,0.227,7057408
22,0.233,6955008
23,0.232,6787072
24,0.262,6881280
25,0.230,7000064
26,0.260,6905856
27,0.229,6938624
28,0.262,7032832
29,0.229,6901760
30,0.259,6955008
31,0.227,7008256
32,0.234,6946816
33,0.227,6709248
34,0.230,7045120
35,0.232,6938624
36,0.227,6942720
37,0.228,6901760
38,0.236,6782976
39,0.236,6647808
40,0.229,6901760
41,0.233,6995968
42,0.237,6955008
43,0.233,6918144
44,0.233,6852608
45,0.229,6897664
46,0.239,6942720
47,0.268,6672384
48,0.237,6905856
49,0.246,6647808
50,0.284,6627328
51,0.227,6578176
52,0.236,6729728
53,0.230,6762496
54,0.228,6905856
55,0.229,6926336
56,0.229,7053312
57,0.267,7032832
58,0.227,6684672
59,0.228,7000064
60,0.229,6905856
61,0.228,6852608
62,0.227,6930432
63,0.232,6684672
64,0.230,6955008
65,0.229,6938624
66,0.236,7049216
67,0.230,6586368
68,0.236,6995968
69,0.253,7004160
70,0.228,6930432
71,0.231,6905856
72,0.227,7004160
73,0.227,7004160
74,0.235,6656000
75,0.234,6901760
76,0.229,6901760
77,0.262,7028736
78,0.249,6901760
79,0.237,6725632
80,0.236,6938624
81,0.263,6643712
82,0.226,6926336
83,0.228,6901760
84,0.236,6852608
85,0.235,7008256
86,0.235,6647808
87,0.276,6856704
88,0.234,6914048
89,0.235,6578176
90,0.228,6905856
91,0.227,7045120
92,0.225,6901760
93,0.234,6918144
94,0.227,6918144
95,0.228,6656000
96,0.231,6643712
97,0.229,6668288
98,0.239,6782976
99,0.229,6647808
100,0.235,6647808

Statistics:
Average Time,0.238 ms
Max Time,0.354 ms
Average Memory,6.539 MB
Max Memory,6.730 MB
