Run,Time(ms),Memory(Bytes)
1,789.827,15540224
2,795.201,15589376
3,920.867,15474688
4,921.381,15622144
5,791.832,15671296
6,796.347,15622144
7,795.130,15425536
8,916.421,15482880
9,915.608,15622144
10,787.984,15478784
11,793.211,15478784
12,794.872,15597568
13,918.541,15482880
14,790.574,15585280
15,806.154,15601664
16,791.449,15671296
17,792.977,15486976
18,792.566,15474688
19,915.247,15622144
20,926.231,15679488
21,796.920,15470592
22,791.205,15499264
23,793.718,15585280
24,791.636,15478784
25,923.562,15474688
26,919.255,15478784
27,790.400,15523840
28,800.181,15581184
29,787.124,15601664
30,793.747,15462400
31,913.876,15486976
32,789.448,15568896
33,788.232,15470592
34,784.296,15474688
35,911.452,15499264
36,786.876,15622144
37,795.089,15503360
38,792.897,15675392
39,915.052,15589376
40,923.414,15585280
41,923.741,15568896
42,915.130,15556608
43,789.412,15560704
44,790.391,15667200
45,793.411,15499264
46,790.311,15626240
47,918.650,15499264
48,916.519,15474688
49,791.170,15581184
50,790.957,15597568
51,789.839,15572992
52,916.402,15572992
53,787.936,15556608
54,791.567,15568896
55,795.544,15548416
56,792.736,15597568
57,790.615,15597568
58,791.699,15499264
59,921.056,15560704
60,788.408,15503360
61,787.599,15499264
62,791.487,15486976
63,791.945,15601664
64,798.345,15667200
65,919.313,15601664
66,918.029,15491072
67,793.437,15675392
68,796.331,15593472
69,797.349,15679488
70,789.167,15548416
71,792.841,15572992
72,789.323,15675392
73,915.163,15486976
74,793.211,15572992
75,790.706,15581184
76,792.000,15572992
77,791.639,15597568
78,914.823,15486976
79,790.511,15556608
80,792.601,15556608
81,792.125,15503360
82,790.601,15601664
83,919.494,15589376
84,790.357,15585280
85,794.504,15577088
86,791.127,15601664
87,791.129,15499264
88,913.909,15470592
89,790.997,15572992
90,790.479,15581184
91,791.079,15499264
92,917.474,15585280
93,917.256,15572992
94,790.872,15667200
95,799.099,15478784
96,796.015,15577088
97,917.781,15589376
98,802.324,15499264
99,917.467,15679488
100,915.757,15568896

Statistics:
Average Time,830.020 ms
Max Time,926.231 ms
Average Memory,14.838 MB
Max Memory,14.953 MB
