Run,Time(ms),Memory(Bytes)
1,2799.130,7118848
2,2752.480,7155712
3,2773.590,7073792
4,2723.110,7090176
5,2761.450,7118848
6,2718.480,7159808
7,2709.050,7094272
8,2735.180,7110656
9,2771.220,7172096
10,2715.480,7094272

Statistics:
Average Time,2745.917 ms
Max Time,2799.130 ms
Average Memory,6.789 MB
Max Memory,6.840 MB
